batch_index,id,surface,pronunciation,rank,query
0,24685,呉町,クレマチ,,呉町 くれまち 氏名
1,24686,呉石,クレイシ,,呉石 くれいし 氏名
2,24687,呉藤,ゴドウ,,呉藤 ごどう 氏名
3,24688,呉谷,ゴタニ,,呉谷 ごたに 氏名
4,24689,呉起,ゴキ,,呉起 ごき 氏名
5,24690,呉野,クレノ,,呉野 くれの 氏名
6,24691,告上,ツゲガミ,,告上 つげがみ 氏名
7,24692,告下,ツゲシタ,,告下 つげした 氏名
8,24693,告中,ツゲナカ,,告中 つげなか 氏名
9,24695,告原,ツゲハラ,,告原 つげはら 氏名
10,24696,告口,ツゲグチ,,告口 つげぐち 氏名
11,24697,告吉,ツゲヨシ,,告吉 つげよし 氏名
12,24698,告坂,ツゲサカ,,告坂 つげさか 氏名
13,24699,告堀,ツゲホリ,,告堀 つげほり 氏名
14,24700,告宮,ツゲミヤ,,告宮 つげみや 氏名
15,24701,告山,ツゲヤマ,,告山 つげやま 氏名
16,24702,告川,ツゲカワ,,告川 つげかわ 氏名
17,24703,告本,ツゲモト,,告本 つげもと 氏名
18,24704,告松,ツゲマツ,,告松 つげまつ 氏名
19,24705,告森,コツモリ,,告森 こつもり 氏名
20,24705,告森,ツゲモリ,,告森 つげもり 氏名
21,24706,告溝,ツゲミゾ,,告溝 つげみぞ 氏名
22,24707,告瀬,ツゲセ,,告瀬 つげせ 氏名
23,24708,告田,ツゲタ,,告田 つげた 氏名
24,24709,告畑,ツゲハタ,,告畑 つげはた 氏名
25,24710,告脇,ツゲワキ,,告脇 つげわき 氏名
26,24711,告船,ツガフネ,,告船 つがふね 氏名
27,24711,告船,ツゲフネ,,告船 つげふね 氏名
28,24712,告見,ツゲミ,,告見 つげみ 氏名
29,24714,告鍬,ツゲクワ,,告鍬 つげくわ 氏名
30,24715,告馬,ツゲウマ,,告馬 つげうま 氏名
31,24715,告馬,ツゲマ,,告馬 つげま 氏名
32,24716,呑原,ノミハラ,,呑原 のみはら 氏名
33,24716,呑原,ノンバラ,,呑原 のんばら 氏名
34,24717,呑名,エビナ,,呑名 えびな 氏名
35,24719,呑川,ノミカワ,,呑川 のみかわ 氏名
36,24720,呑村,ノミムラ,,呑村 のみむら 氏名
37,24721,呑沢,ノミサワ,,呑沢 のみさわ 氏名
38,24723,呑田,ノミタ,,呑田 のみた 氏名
39,24723,呑田,ノミダ,,呑田 のみだ 氏名
40,24724,呑谷,ノミタニ,,呑谷 のみたに 氏名
41,24724,呑谷,ノンタニ,,呑谷 のんたに 氏名
42,24725,呑野,ノミノ,,呑野 のみの 氏名
43,24726,呑香,ドンコ,,呑香 どんこ 氏名
44,24728,周々木,ススキ,,周々木 すすき 氏名
45,24729,周世,シュウセ,,周世 しゅうせ 氏名
46,24729,周世,スセ,,周世 すせ 氏名
47,24730,周世原,スセハラ,,周世原 すせはら 氏名
48,24731,周伝,シュウデン,,周伝 しゅうでん 氏名
49,24733,周内,シュウナイ,,周内 しゅうない 氏名
50,24734,周善寺,シュウゼンジ,,周善寺 しゅうぜんじ 氏名
51,24735,周嘉谷,スガヤ,,周嘉谷 すがや 氏名
52,24736,周宝,シュウホウ,,周宝 しゅうほう 氏名
53,24737,周寳,シュウホウ,,周寳 しゅうほう 氏名
54,24738,周尾,シュウオ,,周尾 しゅうお 氏名
55,24739,周崎,スサキ,,周崎 すさき 氏名
56,24740,周川,シュウカワ,,周川 しゅうかわ 氏名
57,24741,周布,スフ,,周布 すふ 氏名
58,24742,周布本,シュフモト,,周布本 しゅふもと 氏名
59,24743,周布野,シュフノ,,周布野 しゅふの 氏名
60,24744,周度,シュウド,,周度 しゅうど 氏名
61,24745,周戸,シュウト,,周戸 しゅうと 氏名
62,24746,周才,シュウサイ,,周才 しゅうさい 氏名
63,24747,周智,シュウチ,,周智 しゅうち 氏名
64,24749,周本,シュウモト,,周本 しゅうもと 氏名
65,24751,周栄,シュウエイ,,周栄 しゅうえい 氏名
66,24752,周桑,シュウソウ,,周桑 しゅうそう 氏名
67,24753,周榮,シュウエイ,,周榮 しゅうえい 氏名
68,24754,周津,シュウツ,,周津 しゅうつ 氏名
69,24755,周浦,シュウウラ,,周浦 しゅううら 氏名
70,24757,周磨,シュウマ,,周磨 しゅうま 氏名
71,24758,周管,シュウカン,,周管 しゅうかん 氏名
72,24759,周籐,ストウ,,周籐 すとう 氏名
73,24760,周観地,シュウカンジ,,周観地 しゅうかんじ 氏名
74,24761,周詞,シュウジ,,周詞 しゅうじ 氏名
75,24762,周谷,シュウタニ,,周谷 しゅうたに 氏名
76,24763,周輪,シュウワ,,周輪 しゅうわ 氏名
77,24765,周野,シュウノ,,周野 しゅうの 氏名
78,24766,周防原,スオウハラ,,周防原 すおうはら 氏名
79,24767,周防屋,スオウヤ,,周防屋 すおうや 氏名
80,24768,呰,アザ,,呰 あざ 氏名
81,24769,呰上,アザガミ,,呰上 あざがみ 氏名
82,24770,味上,ミカミ,,味上 みかみ 氏名
83,24771,味代木,ミヨキ,,味代木 みよき 氏名
84,24772,味元,ミモト,,味元 みもと 氏名
85,24774,味内,ミウチ,,味内 みうち 氏名
86,24775,味冨,ミトミ,,味冨 みとみ 氏名
87,24776,味勝,ミカツ,,味勝 みかつ 氏名
88,24777,味口,ミグチ,,味口 みぐち 氏名
89,24778,味吉,アジヨシ,,味吉 あじよし 氏名
90,24778,味吉,ミヨシ,,味吉 みよし 氏名
91,24779,味呑,ミノミ,,味呑 みのみ 氏名
92,24780,味喜,ミキ,,味喜 みき 氏名
93,24781,味噌井,ミソイ,,味噌井 みそい 氏名
94,24782,味噌作,ミソサク,,味噌作 みそさく 氏名
95,24783,味噌山,ミソヤマ,,味噌山 みそやま 氏名
96,24784,味噌谷,ミソタニ,,味噌谷 みそたに 氏名
97,24785,味噌野,ミソノ,,味噌野 みその 氏名
98,24787,味土,ミト,,味土 みと 氏名
99,24788,味地,アジチ,,味地 あじち 氏名
100,24789,味坂,アジサカ,,味坂 あじさか 氏名
101,24791,味好,ミヨシ,,味好 みよし 氏名
102,24792,味富,ミトミ,,味富 みとみ 氏名
103,24793,味寺,ミテラ,,味寺 みてら 氏名
104,24794,味山,アジヤマ,,味山 あじやま 氏名
105,24794,味山,ミヤマ,,味山 みやま 氏名
106,24795,味崎,ミサキ,,味崎 みさき 氏名
107,24796,味川,アジカワ,,味川 あじかわ 氏名
108,24799,味志,アジシ,,味志 あじし 氏名
109,24800,味戸,ミト,,味戸 みと 氏名
110,24801,味曽野,ミソノ,,味曽野 みその 氏名
111,24802,味曾野,ミソノ,,味曾野 みその 氏名
112,24803,味木,ミキ,,味木 みき 氏名
113,24804,味本,ミモト,,味本 みもと 氏名
114,24807,味森,ミモリ,,味森 みもり 氏名
115,24808,味水,アジミ,,味水 あじみ 氏名
116,24808,味水,アジミズ,,味水 あじみず 氏名
117,24810,味波,ミナミ,,味波 みなみ 氏名
118,24811,味浪,ミナミ,,味浪 みなみ 氏名
119,24812,味澤,アジザワ,,味澤 あじざわ 氏名
120,24813,味生,ミノウ,,味生 みのう 氏名
121,24814,味田,ミタ,,味田 みた 氏名
122,24816,味知,ミチ,,味知 みち 氏名
123,24817,味窪,ミクボ,,味窪 みくぼ 氏名
124,24818,味能,ミノウ,,味能 みのう 氏名
125,24819,味舌,アジシタ,,味舌 あじした 氏名
126,24819,味舌,マシタ,,味舌 ました 氏名
127,24820,味若,ミワカ,,味若 みわか 氏名
128,24821,味蓼,ミタデ,,味蓼 みたで 氏名
129,24822,味藤,ミトウ,,味藤 みとう 氏名
130,24823,味谷,ミタニ,,味谷 みたに 氏名
131,24824,味道,ミドウ,,味道 みどう 氏名
132,24825,味間,アジマ,,味間 あじま 氏名
133,24827,呼元,ヨビモト,,呼元 よびもと 氏名
134,24829,呼川,ヨビカワ,,呼川 よびかわ 氏名
135,24831,呼石,ヨビイシ,,呼石 よびいし 氏名
136,24832,呼続,ヨビツキ,,呼続 よびつき 氏名
137,24833,呼野,ヨブノ,,呼野 よぶの 氏名
138,24834,命尾,メイオ,,命尾 めいお 氏名
139,24835,命苫,メイトマ,,命苫 めいとま 氏名
140,24836,命長,メイチョウ,,命長 めいちょう 氏名
141,24837,咄下,ハナシタ,,咄下 はなした 氏名
142,24839,和三田,ワサダ,,和三田 わさだ 氏名
143,24840,和下,ワシタ,,和下 わした 氏名
144,24841,和下田,ワゲタ,,和下田 わげた 氏名
145,24843,和久丸,ワクマル,,和久丸 わくまる 氏名
146,24845,和久奈,ワグナー,,和久奈 わぐなー 氏名
147,24846,和久屋,ワクヤ,,和久屋 わくや 氏名
148,24849,和久水,ワクミズ,,和久水 わくみず 氏名
149,24850,和久沢,ワクサワ,,和久沢 わくさわ 氏名
150,24851,和久津,ワクツ,,和久津 わくつ 氏名
151,24852,和久澤,ワクサワ,,和久澤 わくさわ 氏名
152,24853,和久理,ワクリ,,和久理 わくり 氏名
153,24854,和久石,ワクイシ,,和久石 わくいし 氏名
154,24855,和久稲,ワクイネ,,和久稲 わくいね 氏名
155,24856,和久谷,ワクタニ,,和久谷 わくたに 氏名
156,24857,和久里,ワクリ,,和久里 わくり 氏名
157,24859,和井,カズイ,,和井 かずい 氏名
158,24860,和井元,ワイモト,,和井元 わいもと 氏名
159,24862,和井戸,ワイド,,和井戸 わいど 氏名
160,24864,和仁原,ワニハラ,,和仁原 わにはら 氏名
161,24865,和仁古,ワニコ,,和仁古 わにこ 氏名
162,24866,和仁屋,ワニヤ,,和仁屋 わにや 氏名
163,24869,和佐井,ワサイ,,和佐井 わさい 氏名
164,24870,和佐原,ワサハラ,,和佐原 わさはら 氏名
165,24871,和佐岡,ワサオカ,,和佐岡 わさおか 氏名
166,24872,和佐木,ワサキ,,和佐木 わさき 氏名
167,24873,和佐本,ワサモト,,和佐本 わさもと 氏名
168,24876,和佐間,ワサマ,,和佐間 わさま 氏名
169,24877,和保,ワボ,,和保 わぼ 氏名
170,24880,和八,ワハチ,,和八 わはち 氏名
171,24882,和具田,ワグタ,,和具田 わぐた 氏名
172,24883,和内,ワウチ,,和内 わうち 氏名
173,24885,和出野,ワデノ,,和出野 わでの 氏名
174,24887,和原,ワハラ,,和原 わはら 氏名
175,24888,和又,ワマタ,,和又 わまた 氏名
176,24889,和口,ワグチ,,和口 わぐち 氏名
177,24891,和合谷,ワゴウヤ,,和合谷 わごうや 氏名
178,24892,和名谷,ワナタニ,,和名谷 わなたに 氏名
179,24892,和名谷,ワナダニ,,和名谷 わなだに 氏名
180,24893,和哥山,ワカヤマ,,和哥山 わかやま 氏名
181,24894,和哥月,ワカツキ,,和哥月 わかつき 氏名
182,24896,和喜多,ワキタ,,和喜多 わきた 氏名
183,24897,和喜田,ワキタ,,和喜田 わきた 氏名
184,24898,和喰,ワジキ,,和喰 わじき 氏名
185,24899,和國,ワクニ,,和國 わくに 氏名
186,24901,和坂,ワサカ,,和坂 わさか 氏名
187,24902,和城,カズシロ,,和城 かずしろ 氏名
188,24903,和埜,ワノ,,和埜 わの 氏名
189,24905,和塚,ワツカ,,和塚 わつか 氏名
190,24905,和塚,ワヅカ,,和塚 わづか 氏名
191,24906,和多,ワタ,,和多 わた 氏名
192,24908,和多山,ワダヤマ,,和多山 わだやま 氏名
193,24909,和多島,ワタジマ,,和多島 わたじま 氏名
194,24910,和多瀬,ワタセ,,和多瀬 わたせ 氏名
195,24912,和多谷,ワタタニ,,和多谷 わたたに 氏名
196,24913,和多重,ワタシゲ,,和多重 わたしげ 氏名
197,24914,和多野,ワタノ,,和多野 わたの 氏名
198,24915,和夛田,ワタダ,,和夛田 わただ 氏名
199,24918,和宗,ワソウ,,和宗 わそう 氏名
200,24920,和家佐,ワカサ,,和家佐 わかさ 氏名
201,24921,和實,ワジツ,,和實 わじつ 氏名
202,24922,和寺,ワデラ,,和寺 わでら 氏名
203,24923,和尾,ワオ,,和尾 わお 氏名
204,24924,和山,カズヤマ,,和山 かずやま 氏名
205,24925,和岐多,ワキタ,,和岐多 わきた 氏名
206,24926,和岡,ワオカ,,和岡 わおか 氏名
207,24927,和島,ワシマ,,和島 わしま 氏名
208,24929,和嵜,ワサキ,,和嵜 わさき 氏名
209,24931,和川,ワカワ,,和川 わかわ 氏名
210,24932,和工田,ワクダ,,和工田 わくだ 氏名
211,24933,和左田,ワサダ,,和左田 わさだ 氏名
212,24935,和布浦,メウラ,,和布浦 めうら 氏名
213,24935,和布浦,ワフウラ,,和布浦 わふうら 氏名
214,24936,和布浪,ワフナミ,,和布浪 わふなみ 氏名
215,24939,和形,ワガタ,,和形 わがた 氏名
216,24940,和後,ワゴ,,和後 わご 氏名
217,24941,和志武,ワシタケ,,和志武 わしたけ 氏名
218,24942,和志田,ワシダ,,和志田 わしだ 氏名
219,24943,和性,ワショウ,,和性 わしょう 氏名
220,24944,和戸,ワド,,和戸 わど 氏名
221,24947,和斉,ワサイ,,和斉 わさい 氏名
222,24948,和新,ワシン,,和新 わしん 氏名
223,24949,和方,ワカタ,,和方 わかた 氏名
224,24951,和暮,ワグレ,,和暮 わぐれ 氏名
225,24954,和木坂,ワキサカ,,和木坂 わきさか 氏名
226,24955,和木本,ワキモト,,和木本 わきもと 氏名
227,24956,和木田,ワキタ,,和木田 わきた 氏名
228,24956,和木田,ワキダ,,和木田 わきだ 氏名
229,24957,和村,カズムラ,,和村 かずむら 氏名
230,24958,和束,ワヅカ,,和束 わづか 氏名
231,24959,和板,ワイタ,,和板 わいた 氏名
232,24961,和根山,ワネヤマ,,和根山 わねやま 氏名
233,24962,和根崎,ワネサキ,,和根崎 わねさき 氏名
234,24963,和森,ワモリ,,和森 わもり 氏名
235,24964,和歌寺,ワカデラ,,和歌寺 わかでら 氏名
236,24966,和歌崎,ワカサキ,,和歌崎 わかさき 氏名
237,24968,和歌橋,ワカハシ,,和歌橋 わかはし 氏名
238,24969,和気坂,ワキサカ,,和気坂 わきさか 氏名
239,24970,和気家,ワキヤ,,和気家 わきや 氏名
