batch_index,id,surface,pronunciation,rank,query
0,18293,八加部,ヤカベ,,八加部 やかべ 氏名
1,18294,八十住,ヤソズミ,,八十住 やそずみ 氏名
2,18296,八十出,ヤソデ,,八十出 やそで 氏名
3,18297,八十原,ヤソハラ,,八十原 やそはら 氏名
4,18299,八十岡,ヤソオカ,,八十岡 やそおか 氏名
5,18302,八十広,ヤソヒロ,,八十広 やそひろ 氏名
6,18304,八十歩,ヤソブ,,八十歩 やそぶ 氏名
7,18306,八十濱,ヤソハマ,,八十濱 やそはま 氏名
8,18308,八十田,ヤソタ,,八十田 やそた 氏名
9,18309,八十神,ヤソガミ,,八十神 やそがみ 氏名
10,18313,八千古島,ヤチコジマ,,八千古島 やちこじま 氏名
11,18314,八千古嶋,ヤチコジマ,,八千古嶋 やちこじま 氏名
12,18315,八千田,ヤチダ,,八千田 やちだ 氏名
13,18316,八千穂,ヤチホ,,八千穂 やちほ 氏名
14,18318,八又,ハチマタ,,八又 はちまた 氏名
15,18319,八友,ハットモ,,八友 はっとも 氏名
16,18321,八反丸,ハッタンマル,,八反丸 はったんまる 氏名
17,18322,八反地,ハッタンチ,,八反地 はったんち 氏名
18,18324,八取,ハットリ,,八取 はっとり 氏名
19,18325,八口,ヤクチ,,八口 やくち 氏名
20,18326,八司,ヤツシ,,八司 やつし 氏名
21,18327,八名木,ヤナギ,,八名木 やなぎ 氏名
22,18328,八向,ヤムキ,,八向 やむき 氏名
23,18329,八吹,ヤブキ,,八吹 やぶき 氏名
24,18330,八和田,ヤワダ,,八和田 やわだ 氏名
25,18331,八咲,ヤサキ,,八咲 やさき 氏名
26,18332,八国,ヤクニ,,八国 やくに 氏名
27,18333,八国生,ヤコウ,,八国生 やこう 氏名
28,18335,八垣,ヤツガキ,,八垣 やつがき 氏名
29,18336,八垰,ハチタオ,,八垰 はちたお 氏名
30,18337,八城,ハチジョウ,,八城 はちじょう 氏名
31,18338,八塔,ハットウ,,八塔 はっとう 氏名
32,18340,八壁,ヤカベ,,八壁 やかべ 氏名
33,18341,八多川,ハタガワ,,八多川 はたがわ 氏名
34,18342,八夫,ヤブ,,八夫 やぶ 氏名
35,18344,八宗岡,ヤスオカ,,八宗岡 やすおか 氏名
36,18345,八宮,ハチミヤ,,八宮 はちみや 氏名
37,18345,八宮,ヤミヤ,,八宮 やみや 氏名
38,18346,八富,ヤトミ,,八富 やとみ 氏名
39,18347,八寿八,ヤスハチ,,八寿八 やすはち 氏名
40,18348,八寿田,ヤスダ,,八寿田 やすだ 氏名
41,18349,八尋淵,ヤヒロブチ,,八尋淵 やひろぶち 氏名
42,18350,八尋渕,ヤヒロブチ,,八尋渕 やひろぶち 氏名
43,18351,八尻,ハチジリ,,八尻 はちじり 氏名
44,18353,八尾師,ヤオシ,,八尾師 やおし 氏名
45,18354,八尾村,ヤオムラ,,八尾村 やおむら 氏名
46,18355,八尾板,ヤオイタ,,八尾板 やおいた 氏名
47,18356,八尾田,ヤオタ,,八尾田 やおた 氏名
48,18357,八尾谷,ヤオタニ,,八尾谷 やおたに 氏名
49,18358,八尾野,ヤオノ,,八尾野 やおの 氏名
50,18359,八居,ヤイ,,八居 やい 氏名
51,18361,八山,ハチヤマ,,八山 はちやま 氏名
52,18362,八岡,ハチオカ,,八岡 はちおか 氏名
53,18362,八岡,ヤツオカ,,八岡 やつおか 氏名
54,18364,八峠,ヤトウゲ,,八峠 やとうげ 氏名
55,18365,八崎,ハッサキ,,八崎 はっさき 氏名
56,18365,八崎,ヤサキ,,八崎 やさき 氏名
57,18365,八崎,ヤザキ,,八崎 やざき 氏名
58,18365,八崎,ヤツザキ,,八崎 やつざき 氏名
59,18366,八嵜,ヤツザキ,,八嵜 やつざき 氏名
60,18368,八川,ヤツカワ,,八川 やつかわ 氏名
61,18369,八幡原,ヤハタバラ,,八幡原 やはたばら 氏名
62,18370,八幡垣,ヤハタガキ,,八幡垣 やはたがき 氏名
63,18371,八幡屋,ヤハタヤ,,八幡屋 やはたや 氏名
64,18372,八幡山,ハチマンヤマ,,八幡山 はちまんやま 氏名
65,18372,八幡山,ヤハタヤマ,,八幡山 やはたやま 氏名
66,18373,八幡木,ヤハタギ,,八幡木 やはたぎ 氏名
67,18374,八幡秋山,ヤワタアキヤマ,,八幡秋山 やわたあきやま 氏名
68,18376,八幡野,ヤハタノ,,八幡野 やはたの 氏名
69,18377,八幡領,ハチマンリョウ,,八幡領 はちまんりょう 氏名
70,18378,八平,ハチヒラ,,八平 はちひら 氏名
71,18379,八幾井,ヤギイ,,八幾井 やぎい 氏名
72,18381,八廣,ヤヒロ,,八廣 やひろ 氏名
73,18382,八影,ヤカゲ,,八影 やかげ 氏名
74,18383,八役,ハチヤク,,八役 はちやく 氏名
75,18383,八役,ヤエキ,,八役 やえき 氏名
76,18384,八性,ハッショウ,,八性 はっしょう 氏名
77,18385,八惣,ヤソウ,,八惣 やそう 氏名
78,18386,八懸,ヤツガケ,,八懸 やつがけ 氏名
79,18387,八戸木,ヤトギ,,八戸木 やとぎ 氏名
80,18388,八戸野,ヤエノ,,八戸野 やえの 氏名
81,18390,八所,ヤトコロ,,八所 やところ 氏名
82,18391,八手亦,ハテマタ,,八手亦 はてまた 氏名
83,18391,八手亦,ヤテマタ,,八手亦 やてまた 氏名
84,18392,八手又,ハテマタ,,八手又 はてまた 氏名
85,18393,八手幡,ハテハタ,,八手幡 はてはた 氏名
86,18393,八手幡,ヤテハタ,,八手幡 やてはた 氏名
87,18394,八掛,ヤツガケ,,八掛 やつがけ 氏名
88,18395,八敷,ヤシキ,,八敷 やしき 氏名
89,18396,八文字,ハチモンジ,,八文字 はちもんじ 氏名
90,18396,八文字,ヤツモンジ,,八文字 やつもんじ 氏名
91,18397,八斗,ハット,,八斗 はっと 氏名
92,18398,八旗,ヤハタ,,八旗 やはた 氏名
93,18399,八日囿,ヨウカゾノ,,八日囿 ようかぞの 氏名
94,18400,八日市屋,ヨウカイチヤ,,八日市屋 ようかいちや 氏名
95,18401,八日市谷,ヨウカイチヤ,,八日市谷 ようかいちや 氏名
96,18402,八明,ヤタイ,,八明 やたい 氏名
97,18405,八朔日,ホズミ,,八朔日 ほずみ 氏名
98,18406,八朝,ハッチョウ,,八朝 はっちょう 氏名
99,18406,八朝,ヤトモ,,八朝 やとも 氏名
100,18407,八木ケ谷,ヤキガヤ,,八木ケ谷 やきがや 氏名
