batch_index,id,surface,pronunciation,rank,query
0,12899,二久山,フクヤマ,,二久山 ふくやま 氏名
1,12900,二之夕,ニノユウ,,二之夕 にのゆう 氏名
2,12902,二之形,ニノカタ,,二之形 にのかた 氏名
3,12903,二之方,ニノカタ,,二之方 にのかた 氏名
4,12904,二之段,ニノダン,,二之段 にのだん 氏名
5,12905,二之瀬,ニノセ,,二之瀬 にのせ 氏名
6,12906,二之部,ニノベ,,二之部 にのべ 氏名
7,12907,二九,フタク,,二九 ふたく 氏名
8,12909,二五元,ニゴモト,,二五元 にごもと 氏名
9,12910,二五垰,ニゴダワ,,二五垰 にごだわ 氏名
10,12911,二五田,ニゴタ,,二五田 にごた 氏名
11,12913,二井上,ニイガミ,,二井上 にいがみ 氏名
12,12914,二井内,ニイナイ,,二井内 にいない 氏名
13,12916,二井土,ニイド,,二井土 にいど 氏名
14,12917,二井家,ニイケ,,二井家 にいけ 氏名
15,12918,二井屋,ニイヤ,,二井屋 にいや 氏名
16,12919,二井屋田,ニイヤダ,,二井屋田 にいやだ 氏名
17,12920,二井山,ニイヤマ,,二井山 にいやま 氏名
18,12921,二井岡,ニイオカ,,二井岡 にいおか 氏名
19,12922,二井川,ニイカワ,,二井川 にいかわ 氏名
20,12923,二井手,ニイデ,,二井手 にいで 氏名
21,12924,二井本,ニイモト,,二井本 にいもと 氏名
22,12925,二井林,ニイバヤシ,,二井林 にいばやし 氏名
23,12926,二井田,ニイダ,,二井田 にいだ 氏名
24,12928,二井藤,ニイフジ,,二井藤 にいふじ 氏名
25,12929,二井見,ニイミ,,二井見 にいみ 氏名
26,12930,二井谷,ニイタニ,,二井谷 にいたに 氏名
27,12931,二井野,ニイノ,,二井野 にいの 氏名
28,12932,二井関,ニイゼキ,,二井関 にいぜき 氏名
29,12933,二亦,フタマタ,,二亦 ふたまた 氏名
30,12934,二位松,ニイマツ,,二位松 にいまつ 氏名
31,12935,二位永,ニイナガ,,二位永 にいなが 氏名
32,12940,二分,ニブン,,二分 にぶん 氏名
33,12941,二分野,ニブノ,,二分野 にぶの 氏名
34,12942,二十一,ニソイチ,,二十一 にそいち 氏名
35,12943,二十二,ジソジ,,二十二 じそじ 氏名
36,12944,二十八,ツチヤ,,二十八 つちや 氏名
37,12945,二十歩,ニジュウブ,,二十歩 にじゅうぶ 氏名
38,12946,二十田,ニジュウダ,,二十田 にじゅうだ 氏名
39,12947,二十軒,ニジュッケン,,二十軒 にじゅっけん 氏名
40,12948,二十里,チリフジ,,二十里 ちりふじ 氏名
41,12948,二十里,ニジュウリ,,二十里 にじゅうり 氏名
42,12949,二原,ニハラ,,二原 にはら 氏名
43,12951,二又川,フタマタガワ,,二又川 ふたまたがわ 氏名
44,12952,二叉,フタマタ,,二叉 ふたまた 氏名
45,12953,二叉川,フタマタガワ,,二叉川 ふたまたがわ 氏名
46,12954,二反地,ニタンジ,,二反地 にたんじ 氏名
