batch_index,id,surface,pronunciation,rank,query
0,28926,外窪,ホカクボ,,外窪 ほかくぼ 氏名
1,28927,外竹,ホカタケ,,外竹 ほかたけ 氏名
2,28928,外筬,ソトオサ,,外筬 そとおさ 氏名
3,28929,外羽,ソトワ,,外羽 そとわ 氏名
4,28929,外羽,トバ,,外羽 とば 氏名
5,28930,外舘,ソトダテ,,外舘 そとだて 氏名
6,28931,外良,ウイロウ,,外良 ういろう 氏名
7,28931,外良,ガイロ,,外良 がいろ 氏名
8,28932,外花,トバナ,,外花 とばな 氏名
9,28933,外蔵,ソトクラ,,外蔵 そとくら 氏名
10,28934,外薗,ソトゾノ,,外薗 そとぞの 氏名
11,28935,外處,トドコロ,,外處 とどころ 氏名
12,28936,外裏,ソトウラ,,外裏 そとうら 氏名
13,28937,外西,ソトニシ,,外西 そとにし 氏名
14,28939,外谷地,ソトヤチ,,外谷地 そとやち 氏名
15,28940,外谷場,トヤバ,,外谷場 とやば 氏名
16,28942,外赤,ソトアカ,,外赤 そとあか 氏名
17,28946,外野村,トノムラ,,外野村 とのむら 氏名
18,28948,外間門,ホカマジョウ,,外間門 ほかまじょう 氏名
19,28949,外除,トノケ,,外除 とのけ 氏名
20,28950,外音防,ソトオンボウ,,外音防 そとおんぼう 氏名
21,28951,外館,ソトダテ,,外館 そとだて 氏名
22,28952,外鯨,トクジラ,,外鯨 とくじら 氏名
23,28953,夘之原,ウノハラ,,夘之原 うのはら 氏名
24,28954,夘之木,ウノキ,,夘之木 うのき 氏名
25,28955,夘余野,ウヨノ,,夘余野 うよの 氏名
26,28956,夘内,ウナイ,,夘内 うない 氏名
27,28957,夘原,ウハラ,,夘原 うはら 氏名
28,28958,夘坂,ウサカ,,夘坂 うさか 氏名
29,28959,夘城,ウジョウ,,夘城 うじょう 氏名
30,28960,夘埜,ウノ,,夘埜 うの 氏名
31,28961,夘塚,ウヅカ,,夘塚 うづか 氏名
32,28962,夘子澤,ウネザワ,,夘子澤 うねざわ 氏名
33,28963,夘尾崎,ウオザキ,,夘尾崎 うおざき 氏名
34,28964,夘山,ウヤマ,,夘山 うやま 氏名
35,28965,夘月,ウヅキ,,夘月 うづき 氏名
36,28966,夘月原,ウツキハラ,,夘月原 うつきはら 氏名
37,28967,夘木,ウキ,,夘木 うき 氏名
38,28967,夘木,ウノキ,,夘木 うのき 氏名
39,28968,夘本,ウモト,,夘本 うもと 氏名
40,28969,夘沢,ウザワ,,夘沢 うざわ 氏名
41,28970,夘津羅,ウヅラ,,夘津羅 うづら 氏名
42,28971,夘滝,ウタキ,,夘滝 うたき 氏名
43,28972,夘澤,ウザワ,,夘澤 うざわ 氏名
44,28973,夘田,ウダ,,夘田 うだ 氏名
45,28974,夘目,ウメ,,夘目 うめ 氏名
46,28975,夘路,ウロ,,夘路 うろ 氏名
47,28976,夘辰,ウタツ,,夘辰 うたつ 氏名
