batch_index,id,surface,pronunciation,rank,query
0,17188,俣木,マタギ,,俣木 またぎ 氏名
1,17189,俣本,マタモト,,俣本 またもと 氏名
2,17190,俣村,マタムラ,,俣村 またむら 氏名
3,17191,俣江,マタエ,,俣江 またえ 氏名
4,17192,俣沢,マタザワ,,俣沢 またざわ 氏名
5,17193,俣溝,マタミゾ,,俣溝 またみぞ 氏名
6,17194,俣瀬,マタセ,,俣瀬 またせ 氏名
7,17195,俣田,マタダ,,俣田 まただ 氏名
8,17196,俣見,マタミ,,俣見 またみ 氏名
9,17197,俣賀,マタカ,,俣賀 またか 氏名
10,17198,修多羅,シュタラ,,修多羅 しゅたら 氏名
11,17199,修家,シュウケ,,修家 しゅうけ 氏名
12,17200,修本,シュウモト,,修本 しゅうもと 氏名
13,17201,修理田,シュリタ,,修理田 しゅりた 氏名
14,17202,修田,シュウデン,,修田 しゅうでん 氏名
15,17203,修繕寺,シュウゼンジ,,修繕寺 しゅうぜんじ 氏名
16,17204,俱爾,グジ,,俱爾 ぐじ 氏名
17,17205,俵上,ヒョウガミ,,俵上 ひょうがみ 氏名
18,17206,俵井,タワライ,,俵井 たわらい 氏名
19,17207,俵元,タワラモト,,俵元 たわらもと 氏名
20,17208,俵内,ヒョウナイ,,俵内 ひょうない 氏名
21,17209,俵原,タハラ,,俵原 たはら 氏名
22,17209,俵原,タワラ,,俵原 たわら 氏名
23,17211,俵地,ヒョウチ,,俵地 ひょうち 氏名
24,17212,俵坂,タワラザカ,,俵坂 たわらざか 氏名
25,17213,俵家,タワラヤ,,俵家 たわらや 氏名
26,17213,俵家,ヒョウエ,,俵家 ひょうえ 氏名
27,17216,俵崎,タワラサキ,,俵崎 たわらさき 氏名
28,17217,俵川,ヒョウカワ,,俵川 ひょうかわ 氏名
29,17219,俵本,タワラモト,,俵本 たわらもと 氏名
30,17219,俵本,ヒョウモト,,俵本 ひょうもと 氏名
31,17220,俵本谷,タワラモトヤ,,俵本谷 たわらもとや 氏名
32,17222,俵満,ヒョウマン,,俵満 ひょうまん 氏名
33,17223,俵町,タワラマチ,,俵町 たわらまち 氏名
34,17224,俵畑,タワラバタ,,俵畑 たわらばた 氏名
35,17225,俵盛,ヒョウモリ,,俵盛 ひょうもり 氏名
36,17226,俵矢,タワラヤ,,俵矢 たわらや 氏名
37,17227,俵積田,タワラツミタ,,俵積田 たわらつみた 氏名
38,17231,俵迫,タワラサコ,,俵迫 たわらさこ 氏名
39,17231,俵迫,タワラザコ,,俵迫 たわらざこ 氏名
40,17232,俵道,ヒョウドウ,,俵道 ひょうどう 氏名
41,17233,俵頭,ヒョウドウ,,俵頭 ひょうどう 氏名
42,17234,倉ケ崎,クラガサキ,,倉ケ崎 くらがさき 氏名
43,17235,倉ケ市,クラガイチ,,倉ケ市 くらがいち 氏名
44,17236,倉ケ谷,クラガヤ,,倉ケ谷 くらがや 氏名
45,17237,倉ケ野,クラガノ,,倉ケ野 くらがの 氏名
46,17238,倉ノ,クラノ,,倉ノ くらの 氏名
47,17244,倉丘,クラオカ,,倉丘 くらおか 氏名
48,17246,倉中,クラナカ,,倉中 くらなか 氏名
49,17247,倉久,クラヒサ,,倉久 くらひさ 氏名
50,17248,倉之段,クラノダン,,倉之段 くらのだん 氏名
51,17250,倉代,クラシロ,,倉代 くらしろ 氏名
52,17251,倉伎,クラギ,,倉伎 くらぎ 氏名
53,17252,倉住,クラスミ,,倉住 くらすみ 氏名
54,17253,倉佐,クラサ,,倉佐 くらさ 氏名
55,17256,倉側,クラカワ,,倉側 くらかわ 氏名
56,17259,倉出,クラデ,,倉出 くらで 氏名
57,17261,倉叉,クラマタ,,倉叉 くらまた 氏名
58,17262,倉友,クラトモ,,倉友 くらとも 氏名
59,17263,倉口,クラグチ,,倉口 くらぐち 氏名
60,17264,倉司,クラシ,,倉司 くらし 氏名
61,17266,倉向,クラムカイ,,倉向 くらむかい 氏名
62,17267,倉和,クラカズ,,倉和 くらかず 氏名
63,17268,倉咲,クラサキ,,倉咲 くらさき 氏名
64,17270,倉嘉,クラカ,,倉嘉 くらか 氏名
65,17271,倉国,クラクニ,,倉国 くらくに 氏名
66,17272,倉園,クラソノ,,倉園 くらその 氏名
67,17276,倉垣内,クラガイト,,倉垣内 くらがいと 氏名
68,17276,倉垣内,クラガキ,,倉垣内 くらがき 氏名
69,17277,倉城,クラシロ,,倉城 くらしろ 氏名
70,17278,倉埜,クラノ,,倉埜 くらの 氏名
71,17279,倉埼,クラサキ,,倉埼 くらさき 氏名
72,17280,倉堀,クラホリ,,倉堀 くらほり 氏名
73,17281,倉堂,クラドウ,,倉堂 くらどう 氏名
74,17284,倉増,クラマシ,,倉増 くらまし 氏名
75,17286,倉奥,クラオク,,倉奥 くらおく 氏名
76,17287,倉好,クラヨシ,,倉好 くらよし 氏名
77,17288,倉守,クラモリ,,倉守 くらもり 氏名
78,17289,倉宗,クラムネ,,倉宗 くらむね 氏名
79,17290,倉宮,クラミヤ,,倉宮 くらみや 氏名
80,17291,倉家,クライエ,,倉家 くらいえ 氏名
81,17291,倉家,クラケ,,倉家 くらけ 氏名
82,17292,倉富二,クラフジ,,倉富二 くらふじ 氏名
83,17294,倉屋,クラヤ,,倉屋 くらや 氏名
84,17295,倉屋敷,クラヤシキ,,倉屋敷 くらやしき 氏名
85,17297,倉岳,クラタケ,,倉岳 くらたけ 氏名
86,17299,倉嵜,クラサキ,,倉嵜 くらさき 氏名
