batch_index,id,surface,pronunciation,rank,query
0,23658,可喜,カキ,,可喜 かき 氏名
1,23659,可士村,カシムラ,,可士村 かしむら 氏名
2,23661,可徳,カトク,,可徳 かとく 氏名
3,23662,可愛,カワイ,,可愛 かわい 氏名
4,23663,可愛手,カワイデ,,可愛手 かわいで 氏名
5,23664,可村,カムラ,,可村 かむら 氏名
6,23665,可沼,カヌマ,,可沼 かぬま 氏名
7,23666,可瀬,カセ,,可瀬 かせ 氏名
8,23667,可畑,カハタ,,可畑 かはた 氏名
9,23667,可畑,カバタ,,可畑 かばた 氏名
10,23668,可直,カナオ,,可直 かなお 氏名
11,23669,可知井,カチイ,,可知井 かちい 氏名
12,23670,可祝,カシュク,,可祝 かしゅく 氏名
13,23673,可計,ガケ,,可計 がけ 氏名
14,23674,可貫,カツラ,,可貫 かつら 氏名
15,23675,可貴,カキ,,可貴 かき 氏名
16,23676,可賀,カガ,,可賀 かが 氏名
17,23677,可部本,カベモト,,可部本 かべもと 氏名
18,23678,可部田,カベタ,,可部田 かべた 氏名
19,23679,可部谷,カベタニ,,可部谷 かべたに 氏名
20,23679,可部谷,カベヤ,,可部谷 かべや 氏名
21,23680,可部野,カベノ,,可部野 かべの 氏名
22,23682,可長,カチョウ,,可長 かちょう 氏名
23,23683,可須水,カスミ,,可須水 かすみ 氏名
24,23684,可香,カガ,,可香 かが 氏名
25,23687,台丸,ダイマル,,台丸 だいまる 氏名
26,23688,台丸谷,タイマルヤ,,台丸谷 たいまるや 氏名
27,23688,台丸谷,ダイマルヤ,,台丸谷 だいまるや 氏名
28,23689,台之尊,タイノソン,,台之尊 たいのそん 氏名
29,23690,台井,ダイイ,,台井 だいい 氏名
30,23691,台代,ダイヨ,,台代 だいよ 氏名
31,23692,台仲,ダイナカ,,台仲 だいなか 氏名
32,23693,台信,ダイノブ,,台信 だいのぶ 氏名
33,23694,台内,ダイウチ,,台内 だいうち 氏名
34,23694,台内,ダイナイ,,台内 だいない 氏名
35,23695,台区,ダイク,,台区 だいく 氏名
36,23696,台原,ダイハラ,,台原 だいはら 氏名
37,23696,台原,ダイバラ,,台原 だいばら 氏名
38,23697,台司,ダイシ,,台司 だいし 氏名
39,23698,台坂,ダイサカ,,台坂 だいさか 氏名
40,23699,台堂,ダイドウ,,台堂 だいどう 氏名
41,23701,台岳,ダイガク,,台岳 だいがく 氏名
42,23702,台当,ダイトウ,,台当 だいとう 氏名
43,23703,台沖,ダイオキ,,台沖 だいおき 氏名
44,23704,台田,ダイダ,,台田 だいだ 氏名
45,23705,台納,ダイノウ,,台納 だいのう 氏名
46,23706,台良,ダイラ,,台良 だいら 氏名
47,23708,台藏,ダイゾウ,,台藏 だいぞう 氏名
