batch_index,id,surface,pronunciation,rank,query
0,7,伊藤,イロウ,7,伊藤 いろう 氏名
1,12,井上,イトウ,12,井上 いとう 氏名
2,17,林,ハヤシノ,17,林 はやしの 氏名
3,26,石川,イシカワノ,25,石川 いしかわの 氏名
4,26,石川,イシコ,25,石川 いしこ 氏名
5,34,岡本,オカモトノ,34,岡本 おかもとの 氏名
6,52,村田,ムラダ,51,村田 むらだ 氏名
7,63,星野,コシノ,63,星野 こしの 氏名
8,67,坂本,サカモトノ,67,坂本 さかもとの 氏名
9,74,上野,カンツケノ,74,上野 かんつけの 氏名
10,77,大塚,オオヅカ,77,大塚 おおづか 氏名
11,87,大島,オオジマ,88,大島 おおじま 氏名
12,133,橘,タチバナノ,128,橘 たちばなの 氏名
13,141,増田,マシタ,141,増田 ました 氏名
14,145,山内,ナカウチ,145,山内 なかうち 氏名
15,147,高野,タカノノ,145,高野 たかのの 氏名
16,154,菅野,スガノノ,154,菅野 すがのの 氏名
17,165,菅原,スガラワ,165,菅原 すがらわ 氏名
18,165,菅原,スガワラノ,165,菅原 すがわらの 氏名
19,170,中原,チュウゲン,172,中原 ちゅうげん 氏名
20,170,中原,ナカハラノ,172,中原 なかはらの 氏名
21,196,永田,ナガダ,197,永田 ながだ 氏名
22,244,島田,シマダノ,240,島田 しまだの 氏名
23,246,長田,ナガダ,247,長田 ながだ 氏名
24,253,三輪,ミワノ,255,三輪 みわの 氏名
25,258,大友,オオトモノ,258,大友 おおともの 氏名
26,264,竹田,タケダノ,263,竹田 たけだの 氏名
27,266,安井,ヤズイ,266,安井 やずい 氏名
28,274,浅井,アサミ,274,浅井 あさみ 氏名
29,289,前川,マワガワ,285,前川 まわがわ 氏名
30,297,野田,ノタ,297,野田 のた 氏名
31,302,園田,ソノタ,304,園田 そのた 氏名
32,306,藤野,トウノ,304,藤野 とうの 氏名
33,313,富田,トダ,315,富田 とだ 氏名
34,317,井口,イクチ,319,井口 いくち 氏名
35,322,一条,イチジョウノ,324,一条 いちじょうの 氏名
