batch_index,id,surface,pronunciation,rank,query
0,13930,井若,イワカ,,井若 いわか 氏名
1,13932,井菅,イスゲ,,井菅 いすげ 氏名
2,13933,井萱,イガヤ,,井萱 いがや 氏名
3,13934,井落,イオチ,,井落 いおち 氏名
4,13936,井蓋,イブタ,,井蓋 いぶた 氏名
5,13938,井藤田,イトウダ,,井藤田 いとうだ 氏名
6,13940,井藻,イソウ,,井藻 いそう 氏名
7,13942,井表,イヒョウ,,井表 いひょう 氏名
8,13943,井裏,イウラ,,井裏 いうら 氏名
9,13945,井角,イズミ,,井角 いずみ 氏名
10,13946,井詰,イヅメ,,井詰 いづめ 氏名
11,13947,井谷内,イヤチ,,井谷内 いやち 氏名
12,13948,井谷松,イヤマツ,,井谷松 いやまつ 氏名
13,13949,井谷田,イヤタ,,井谷田 いやた 氏名
14,13950,井豆,イズ,,井豆 いず 氏名
15,13951,井豫,イヨ,,井豫 いよ 氏名
16,13954,井賀木,イガキ,,井賀木 いがき 氏名
17,13956,井足,イタリ,,井足 いたり 氏名
18,13956,井足,イダニ,,井足 いだに 氏名
19,13957,井跡,イセキ,,井跡 いせき 氏名
20,13958,井路側,イジガワ,,井路側 いじがわ 氏名
21,13959,井路端,イジバタ,,井路端 いじばた 氏名
22,13960,井踏,イブミ,,井踏 いぶみ 氏名
23,13961,井辰,イタツ,,井辰 いたつ 氏名
24,13964,井迎,イムカイ,,井迎 いむかい 氏名
25,13965,井迫,イサコ,,井迫 いさこ 氏名
26,13966,井通,イツウ,,井通 いつう 氏名
27,13967,井道,イドウ,,井道 いどう 氏名
28,13967,井道,イミチ,,井道 いみち 氏名
29,13968,井達,イダツ,,井達 いだつ 氏名
30,13968,井達,イダテ,,井達 いだて 氏名
31,13969,井邉,イベ,,井邉 いべ 氏名
32,13970,井邊,インベ,,井邊 いんべ 氏名
33,13972,井那,イナ,,井那 いな 氏名
34,13973,井邨,イムラ,,井邨 いむら 氏名
35,13975,井郷,イゴウ,,井郷 いごう 氏名
36,13977,井野下,イノシタ,,井野下 いのした 氏名
37,13978,井野元,イノモト,,井野元 いのもと 氏名
38,13979,井野内,イノウチ,,井野内 いのうち 氏名
39,13982,井野宮,イノミヤ,,井野宮 いのみや 氏名
40,13983,井野家,イノイエ,,井野家 いのいえ 氏名
41,13984,井野屋,イノヤ,,井野屋 いのや 氏名
42,13985,井野山,イノヤマ,,井野山 いのやま 氏名
43,13987,井野崎,イノサキ,,井野崎 いのさき 氏名
44,13987,井野崎,イノザキ,,井野崎 いのざき 氏名
45,13988,井野川,イノガワ,,井野川 いのがわ 氏名
46,13989,井野戸,イノト,,井野戸 いのと 氏名
47,13990,井野木,イノキ,,井野木 いのき 氏名
48,13991,井野本,イノモト,,井野本 いのもと 氏名
49,13992,井野村,イノムラ,,井野村 いのむら 氏名
50,13993,井野松,イノマツ,,井野松 いのまつ 氏名
51,13994,井野根,イノネ,,井野根 いのね 氏名
52,13995,井野森,イノモリ,,井野森 いのもり 氏名
53,13997,井野田,イノダ,,井野田 いのだ 氏名
54,13998,井野畑,イノハタ,,井野畑 いのはた 氏名
55,13999,井野端,イノハタ,,井野端 いのはた 氏名
56,14000,井野谷,イノタニ,,井野谷 いのたに 氏名
57,14001,井野越,イノコシ,,井野越 いのこし 氏名
58,14003,井野辻,イノツジ,,井野辻 いのつじ 氏名
59,14004,井野邉,イノベ,,井野邉 いのべ 氏名
60,14005,井野邊,イノベ,,井野邊 いのべ 氏名
61,14006,井野部,イノベ,,井野部 いのべ 氏名
62,14007,井釜,イガマ,,井釜 いがま 氏名
63,14008,井銅,イドウ,,井銅 いどう 氏名
