batch_index,id,surface,pronunciation,rank,query
0,3636,千,センノ,3714,千 せんの 氏名
1,3637,千崎,チサカ,3714,千崎 ちさか 氏名
2,3637,千崎,チサキ,3714,千崎 ちさき 氏名
3,3649,古谷野,コタニノ,3714,古谷野 こたにの 氏名
4,3652,合屋,アイヤ,3714,合屋 あいや 氏名
5,3665,嘉陽,キヨウ,3714,嘉陽 きよう 氏名
6,3673,坂井田,サカイタ,3714,坂井田 さかいた 氏名
7,3673,坂井田,サカエダ,3714,坂井田 さかえだ 氏名
8,3679,城多,キダ,3714,城多 きだ 氏名
9,3689,堺田,サカイタ,3714,堺田 さかいた 氏名
10,3691,塩月,シオヅキ,3714,塩月 しおづき 氏名
11,3694,増尾,マシオ,3714,増尾 ましお 氏名
12,3699,多,オオ,3714,多 おお 氏名
13,3716,大神,オオガノ,3714,大神 おおがの 氏名
14,3716,大神,オオミワ,3714,大神 おおみわ 氏名
15,3717,夫馬,オトウマ,3714,夫馬 おとうま 氏名
16,3723,孫崎,マゴザキ,3714,孫崎 まござき 氏名
17,3724,宅見,ヤカミ,3714,宅見 やかみ 氏名
18,3733,安士,ヤシ,3714,安士 やし 氏名
19,3735,安次富,アジトミ,3714,安次富 あじとみ 氏名
20,3749,家入,ウチイリ,3714,家入 うちいり 氏名
21,3751,宿谷,ヤドタニ,3714,宿谷 やどたに 氏名
22,3766,小比類巻,コビルマキ,3714,小比類巻 こびるまき 氏名
23,3768,小牟田,オムタ,3714,小牟田 おむた 氏名
24,3769,小町谷,コマチタニ,3714,小町谷 こまちたに 氏名
25,3776,小鍜治,コカジ,3714,小鍜治 こかじ 氏名
26,3799,岩重,イワエ,3714,岩重 いわえ 氏名
27,3807,川中子,カワナカコ,3714,川中子 かわなかこ 氏名
28,3808,川喜田,カワキダ,3714,川喜田 かわきだ 氏名
29,3817,幕田,マクダ,3714,幕田 まくだ 氏名
30,3821,平藤,ヒラトウ,3714,平藤 ひらとう 氏名
31,3829,延原,ノブバラ,3714,延原 のぶばら 氏名
32,3837,御藤,ミドウ,3714,御藤 みどう 氏名
33,3843,慶野,ヨシノ,3714,慶野 よしの 氏名
34,3864,早崎,ハヤザキ,3714,早崎 はやざき 氏名
35,3880,有藤,ウトウ,3714,有藤 うとう 氏名
36,3892,末本,マツモト,3714,末本 まつもと 氏名
37,3894,本木,モトギ,3714,本木 もとぎ 氏名
38,3903,来住,ライジュウ,3714,来住 らいじゅう 氏名
39,3923,栗谷川,クリヤカワ,3714,栗谷川 くりやかわ 氏名
40,3927,桑水流,クワヅル,3714,桑水流 くわづる 氏名
41,3930,梅咲,ウメザキ,3714,梅咲 うめざき 氏名
42,3956,檀上,ダンカミ,3714,檀上 だんかみ 氏名
43,3956,檀上,ダンガミ,3714,檀上 だんがみ 氏名
44,3966,殖田,フエタ,3714,殖田 ふえた 氏名
45,3975,永,ハル,3714,永 はる 氏名
46,3976,永塚,エイヅカ,3714,永塚 えいづか 氏名
47,3980,永浜,ナカハマ,3714,永浜 なかはま 氏名
48,3984,池原,イケバラ,3714,池原 いけばら 氏名
49,3996,河角,コウスミ,3714,河角 こうすみ 氏名
50,3997,油布,アブラヌノ,3714,油布 あぶらぬの 氏名
51,4010,浜津,ハマヅ,3714,浜津 はまづ 氏名
52,4011,海谷,ウミダニ,3714,海谷 うみだに 氏名
53,4011,海谷,カイタニ,3714,海谷 かいたに 氏名
54,4014,添野,ソイノ,3714,添野 そいの 氏名
55,4021,渡久山,ワタクヤマ,3714,渡久山 わたくやま 氏名
56,4030,滝崎,タキサキ,3714,滝崎 たきさき 氏名
57,4041,牧平,マキヘイ,3714,牧平 まきへい 氏名
58,4042,物部,モノノベノ,3714,物部 もののべの 氏名
59,4046,猪野,イイノ,3714,猪野 いいの 氏名
60,4054,生源寺,セイゲンジ,3714,生源寺 せいげんじ 氏名
61,4057,田子,タッコ,3714,田子 たっこ 氏名
62,4057,田子,タツコ,3714,田子 たつこ 氏名
63,4059,田渡,タド,3714,田渡 たど 氏名
64,4070,畦地,アゼジ,3714,畦地 あぜじ 氏名
65,4092,知久,トモヒサ,3714,知久 ともひさ 氏名
66,4102,碧川,アオカワ,3714,碧川 あおかわ 氏名
67,4126,稲上,イナカミ,3714,稲上 いなかみ 氏名
68,4131,立原,タツハラ,3714,立原 たつはら 氏名
69,4133,立見,タチミ,3714,立見 たちみ 氏名
70,4148,筑波,チクバ,3714,筑波 ちくば 氏名
71,4154,粟田,アワタノ,3714,粟田 あわたの 氏名
72,4165,結川,ユカワ,3714,結川 ゆかわ 氏名
73,4170,纐纈,コケツ,3714,纐纈 こけつ 氏名
74,4174,羽下,ハネシタ,3714,羽下 はねした 氏名
75,4176,羽月,ウヅキ,3714,羽月 うづき 氏名
76,4176,羽月,ハヅキ,3714,羽月 はづき 氏名
77,4179,能條,ノオジョウ,3714,能條 のおじょう 氏名
78,4181,自見,ジケン,3714,自見 じけん 氏名
79,4186,舟久保,フネクボ,3714,舟久保 ふねくぼ 氏名
80,4195,茂垣,シゲガキ,3714,茂垣 しげがき 氏名
81,4206,萬歳,バンサイ,3714,萬歳 ばんさい 氏名
82,4207,葉,スエ,3714,葉 すえ 氏名
83,4241,西塚,ニシヅカ,3714,西塚 にしづか 氏名
84,4247,西飯,ニシイイ,3714,西飯 にしいい 氏名
85,4253,谷嶋,ヤシマ,3714,谷嶋 やしま 氏名
86,4258,貞末,サダマツ,3714,貞末 さだまつ 氏名
87,4268,越田,コエダ,3714,越田 こえだ 氏名
88,4276,辺土名,ヘトナ,3714,辺土名 へとな 氏名
89,4277,辻上,ツジカミ,3714,辻上 つじかみ 氏名
90,4283,遊佐,ユウサ,3714,遊佐 ゆうさ 氏名
91,4284,道上,ミチカミ,3714,道上 みちかみ 氏名
92,4285,道家,ミチイエ,3714,道家 みちいえ 氏名
93,4285,道家,ミチヤ,3714,道家 みちや 氏名
94,4297,重永,エナガ,3714,重永 えなが 氏名
95,4324,阿保,アホ,3714,阿保 あほ 氏名
96,4324,阿保,アボノ,3714,阿保 あぼの 氏名
97,4326,隼,ハヤト,3714,隼 はやと 氏名
98,4327,雀部,ササキベ,3714,雀部 ささきべ 氏名
99,4336,颯田,サツタ,3714,颯田 さつた 氏名
100,4341,飯尾,イイノオ,3714,飯尾 いいのお 氏名
101,4341,飯尾,イノオ,3714,飯尾 いのお 氏名
102,4374,黒原,クロバル,3714,黒原 くろばる 氏名
103,4378,一倉,イチグラ,4695,一倉 いちぐら 氏名
104,4379,一方井,イチカタイ,4695,一方井 いちかたい 氏名
105,4380,一松,イチマツ,4695,一松 いちまつ 氏名
106,4382,一森,ヒトツモリ,4695,一森 ひとつもり 氏名
107,4383,一田,イチタ,4695,一田 いちた 氏名
108,4394,三屋,サンヤ,4695,三屋 さんや 氏名
109,4399,三津田,ミツタ,4695,三津田 みつた 氏名
110,4404,上,カミノ,4695,上 かみの 氏名
111,4407,上国料,ウエクニ,4695,上国料 うえくに 氏名
112,4409,上垣内,ウエガイト,4695,上垣内 うえがいと 氏名
113,4409,上垣内,ウワガイチ,4695,上垣内 うわがいち 氏名
114,4409,上垣内,カミカキウチ,4695,上垣内 かみかきうち 氏名
115,4410,上塚,ウエズカ,4695,上塚 うえずか 氏名
116,4410,上塚,ウエヅカ,4695,上塚 うえづか 氏名
117,4414,上釜,ウエガマ,4695,上釜 うえがま 氏名
