batch_index,id,surface,pronunciation,rank,query
0,16113,住相,スミソウ,,住相 すみそう 氏名
1,16114,住矢,スミヤ,,住矢 すみや 氏名
2,16116,住福,スミフク,,住福 すみふく 氏名
3,16117,住羽地,スミハチ,,住羽地 すみはち 氏名
4,16118,住脇,スミワキ,,住脇 すみわき 氏名
5,16119,住舎,スミシャ,,住舎 すみしゃ 氏名
6,16119,住舎,スミヤ,,住舎 すみや 氏名
7,16120,住若,スミワカ,,住若 すみわか 氏名
8,16121,住藤,スミトウ,,住藤 すみとう 氏名
9,16122,住貞,スミサダ,,住貞 すみさだ 氏名
10,16123,住路,スミジ,,住路 すみじ 氏名
11,16124,住辻,スミツジ,,住辻 すみつじ 氏名
12,16125,住近,スミチカ,,住近 すみちか 氏名
13,16127,住里,スミサト,,住里 すみさと 氏名
14,16128,住重,スミシゲ,,住重 すみしげ 氏名
15,16130,住野谷,スミノヤ,,住野谷 すみのや 氏名
16,16131,住釜,スミカマ,,住釜 すみかま 氏名
17,16131,住釜,スミガマ,,住釜 すみがま 氏名
18,16132,住鞆,スミトモ,,住鞆 すみとも 氏名
19,16133,住香,スミコウ,,住香 すみこう 氏名
20,16135,住高,スミタカ,,住高 すみたか 氏名
21,16136,佐々並,ササナミ,,佐々並 ささなみ 氏名
22,16137,佐々中,ササナカ,,佐々中 ささなか 氏名
23,16139,佐々内,ササウチ,,佐々内 ささうち 氏名
24,16140,佐々利,ササリ,,佐々利 ささり 氏名
25,16142,佐々口,ササグチ,,佐々口 ささぐち 氏名
26,16143,佐々塚,ササツカ,,佐々塚 ささつか 氏名
27,16143,佐々塚,ササヅカ,,佐々塚 ささづか 氏名
28,16144,佐々士,ササジ,,佐々士 ささじ 氏名
29,16145,佐々家,ササヤ,,佐々家 ささや 氏名
30,16150,佐々崎,ササザキ,,佐々崎 ささざき 氏名
31,16152,佐々市,ササイチ,,佐々市 ささいち 氏名
32,16153,佐々布,ササフ,,佐々布 ささふ 氏名
33,16153,佐々布,サソウ,,佐々布 さそう 氏名
34,16154,佐々木原,ササキハラ,,佐々木原 ささきはら 氏名
35,16156,佐々村,ササムラ,,佐々村 ささむら 氏名
36,16157,佐々松,ササマツ,,佐々松 ささまつ 氏名
37,16161,佐々浦,ササウラ,,佐々浦 ささうら 氏名
38,16162,佐々浪,ササナミ,,佐々浪 ささなみ 氏名
39,16163,佐々生,ササキ,,佐々生 ささき 氏名
40,16164,佐々畑,ササハタ,,佐々畑 ささはた 氏名
41,16165,佐々知,ササチ,,佐々知 ささち 氏名
42,16166,佐々竹,ササタケ,,佐々竹 ささたけ 氏名
43,16167,佐々繁,ササシゲ,,佐々繁 ささしげ 氏名
44,16168,佐々良,ササラ,,佐々良 ささら 氏名
45,16169,佐々葉,ササバ,,佐々葉 ささば 氏名
46,16170,佐々藤,ササフジ,,佐々藤 ささふじ 氏名
47,16171,佐々見,ササミ,,佐々見 ささみ 氏名
48,16173,佐々辺,ササベ,,佐々辺 ささべ 氏名
49,16174,佐々邊,ササベ,,佐々邊 ささべ 氏名
50,16175,佐々重,ササシゲ,,佐々重 ささしげ 氏名
51,16177,佐々門,ササカド,,佐々門 ささかど 氏名
52,16178,佐々間,サクマ,,佐々間 さくま 氏名
53,16178,佐々間,ササマ,,佐々間 ささま 氏名
54,16179,佐ケ山,サガヤマ,,佐ケ山 さがやま 氏名
55,16180,佐ケ野,サガノ,,佐ケ野 さがの 氏名
56,16181,佐ツ々,サッサ,,佐ツ々 さっさ 氏名
57,16182,佐ノ川谷,サノガワヤ,,佐ノ川谷 さのがわや 氏名
58,16183,佐ノ木,サノキ,,佐ノ木 さのき 氏名
59,16184,佐下,サシタ,,佐下 さした 氏名
60,16186,佐下谷,サカタニ,,佐下谷 さかたに 氏名
61,16188,佐世川,サセガワ,,佐世川 させがわ 氏名
62,16191,佐久井,サクイ,,佐久井 さくい 氏名
63,16192,佐久保,サクボ,,佐久保 さくぼ 氏名
64,16194,佐久名,サクナ,,佐久名 さくな 氏名
65,16196,佐久島,サクシマ,,佐久島 さくしま 氏名
66,16200,佐久盛,サクモリ,,佐久盛 さくもり 氏名
67,16201,佐久目,サクメ,,佐久目 さくめ 氏名
68,16202,佐久眞,サクマ,,佐久眞 さくま 氏名
69,16203,佐久真,サクマ,,佐久真 さくま 氏名
70,16204,佐久知,サクチ,,佐久知 さくち 氏名
71,16205,佐久網,サクアミ,,佐久網 さくあみ 氏名
72,16206,佐久美,サクミ,,佐久美 さくみ 氏名
73,16207,佐久見,サクミ,,佐久見 さくみ 氏名
74,16208,佐久野,サクノ,,佐久野 さくの 氏名
75,16209,佐久馬,サクマ,,佐久馬 さくま 氏名
76,16211,佐之瀬,サノセ,,佐之瀬 さのせ 氏名
77,16212,佐事,サジ,,佐事 さじ 氏名
78,16215,佐井川,サイカワ,,佐井川 さいかわ 氏名
79,16216,佐井木,サイキ,,佐井木 さいき 氏名
80,16217,佐井熊,サイクマ,,佐井熊 さいくま 氏名
81,16218,佐井田,サイタ,,佐井田 さいた 氏名
82,16218,佐井田,サイダ,,佐井田 さいだ 氏名
83,16219,佐井賀,サイガ,,佐井賀 さいが 氏名
84,16220,佐井門,サイモン,,佐井門 さいもん 氏名
85,16222,佐今,サコン,,佐今 さこん 氏名
86,16223,佐仮,サカリ,,佐仮 さかり 氏名
87,16225,佐伊,サイ,,佐伊 さい 氏名
88,16226,佐伍,サゴ,,佐伍 さご 氏名
89,16227,佐伝,サデン,,佐伝 さでん 氏名
90,16228,佐伯部,ホウカベ,,佐伯部 ほうかべ 氏名
91,16229,佐伽羅,サガラ,,佐伽羅 さがら 氏名
92,16230,佐住,サズミ,,佐住 さずみ 氏名
93,16231,佐佐,ササ,,佐佐 ささ 氏名
94,16232,佐佐布,サソウ,,佐佐布 さそう 氏名
95,16233,佐佐田,ササダ,,佐佐田 ささだ 氏名
96,16234,佐來,サライ,,佐來 さらい 氏名
97,16236,佐保井,サホイ,,佐保井 さほい 氏名
98,16236,佐保井,サボイ,,佐保井 さぼい 氏名
99,16237,佐保城,サホシロ,,佐保城 さほしろ 氏名
100,16238,佐保埜,サホノ,,佐保埜 さほの 氏名
101,16239,佐保山,サボヤマ,,佐保山 さぼやま 氏名
102,16242,佐保野,サホノ,,佐保野 さほの 氏名
103,16243,佐信,サノブ,,佐信 さのぶ 氏名
104,16245,佐倉崎,サクラザキ,,佐倉崎 さくらざき 氏名
105,16246,佐倉永,サクラナガ,,佐倉永 さくらなが 氏名
106,16247,佐倉田,サクラダ,,佐倉田 さくらだ 氏名
107,16248,佐倉谷,サクラヤ,,佐倉谷 さくらや 氏名
108,16249,佐元,サモト,,佐元 さもと 氏名
109,16251,佐八,ソウチ,,佐八 そうち 氏名
110,16253,佐円,サエン,,佐円 さえん 氏名
111,16254,佐出,サイデ,,佐出 さいで 氏名
112,16256,佐別当,サベットウ,,佐別当 さべっとう 氏名
113,16257,佐別當,サベットウ,,佐別當 さべっとう 氏名
114,16258,佐前,サマエ,,佐前 さまえ 氏名
115,16260,佐加井,サカイ,,佐加井 さかい 氏名
116,16261,佐加伊,サカイ,,佐加伊 さかい 氏名
117,16263,佐加野,サカノ,,佐加野 さかの 氏名
118,16264,佐南,サナミ,,佐南 さなみ 氏名
119,16265,佐南谷,サナタニ,,佐南谷 さなたに 氏名
120,16266,佐双,サソウ,,佐双 さそう 氏名
121,16270,佐古下,サコシタ,,佐古下 さこした 氏名
122,16272,佐古口,サコグチ,,佐古口 さこぐち 氏名
123,16273,佐古尾,サコオ,,佐古尾 さこお 氏名
124,16274,佐古山,サコヤマ,,佐古山 さこやま 氏名
125,16275,佐古岡,サコオカ,,佐古岡 さこおか 氏名
126,16276,佐古川,サコガワ,,佐古川 さこがわ 氏名
