batch_index,id,surface,pronunciation,rank,query
0,8838,三邑,ミムラ,,三邑 みむら 氏名
1,8845,三重松,ミエマツ,,三重松 みえまつ 氏名
2,8847,三野原,ミノハラ,,三野原 みのはら 氏名
3,8849,三野岡,ミノオカ,,三野岡 みのおか 氏名
4,8850,三野島,ミノシマ,,三野島 みのしま 氏名
5,8851,三野本,ミノモト,,三野本 みのもと 氏名
6,8852,三野田,ミノダ,,三野田 みのだ 氏名
7,8856,三釜田,ミカマダ,,三釜田 みかまだ 氏名
8,8857,三録,ミロク,,三録 みろく 氏名
9,8861,三鑰,ミカギ,,三鑰 みかぎ 氏名
10,8862,三長,ミツナガ,,三長 みつなが 氏名
11,8863,三門明,ミカドメ,,三門明 みかどめ 氏名
12,8865,三間屋,ミマヤ,,三間屋 みまや 氏名
13,8866,三間瀬,ミマセ,,三間瀬 みませ 氏名
14,8868,三関,ミツセキ,,三関 みつせき 氏名
15,8871,三隅田,ミスミダ,,三隅田 みすみだ 氏名
16,8881,三鳥川,ミドリカワ,,三鳥川 みどりかわ 氏名
17,8882,三鶴,ミツル,,三鶴 みつる 氏名
18,8884,三鹿,サンカ,,三鹿 さんか 氏名
19,8888,三鼓,ミツヅミ,,三鼓 みつづみ 氏名
20,8892,上の園,ウエノソノ,,上の園 うえのその 氏名
21,8893,上の坊,ウエノボウ,,上の坊 うえのぼう 氏名
22,8897,上ケ原,ウエガハラ,,上ケ原 うえがはら 氏名
23,8899,上ケ山,アゲヤマ,,上ケ山 あげやま 氏名
24,8901,上ケ嶋,カミガシマ,,上ケ嶋 かみがしま 氏名
25,8902,上ケ市,カミガイチ,,上ケ市 かみがいち 氏名
26,8903,上ケ平,カミガヒラ,,上ケ平 かみがひら 氏名
27,8904,上ケ谷,ウエガタニ,,上ケ谷 うえがたに 氏名
28,8905,上ケ迫,カミガサコ,,上ケ迫 かみがさこ 氏名
29,8906,上ノ下,ジョウノシタ,,上ノ下 じょうのした 氏名
30,8907,上ノ井,カミノイ,,上ノ井 かみのい 氏名
31,8908,上ノ内,カミノウチ,,上ノ内 かみのうち 氏名
32,8909,上ノ台,ウエノダイ,,上ノ台 うえのだい 氏名
33,8910,上ノ園,ウエノゾノ,,上ノ園 うえのぞの 氏名
34,8912,上ノ坊,ウエノボウ,,上ノ坊 うえのぼう 氏名
35,8913,上ノ堀,ウエノホリ,,上ノ堀 うえのほり 氏名
36,8915,上ノ家,カミノイエ,,上ノ家 かみのいえ 氏名
37,8917,上ノ川,ウエノカワ,,上ノ川 うえのかわ 氏名
38,8917,上ノ川,カミノカワ,,上ノ川 かみのかわ 氏名
39,8919,上ノ本,ウエノモト,,上ノ本 うえのもと 氏名
