batch_index,id,surface,pronunciation,rank,query
0,9978,下家,シモヤ,,下家 しもや 氏名
1,9981,下宿口,シモヤドグチ,,下宿口 しもやどぐち 氏名
2,9983,下寺,シモデラ,,下寺 しもでら 氏名
3,9986,下小園,シモコゾノ,,下小園 しもこぞの 氏名
4,9987,下小城,シモコジョウ,,下小城 しもこじょう 氏名
5,9990,下小瀬,シモコセ,,下小瀬 しもこせ 氏名
6,9991,下小牧,シモコマキ,,下小牧 しもこまき 氏名
7,9992,下小田,シモオダ,,下小田 しもおだ 氏名
8,9993,下小薗,シモコゾノ,,下小薗 しもこぞの 氏名
9,9994,下小路,シモコウジ,,下小路 しもこうじ 氏名
10,9995,下小野田,シモオノダ,,下小野田 しもおのだ 氏名
11,9996,下小鶴,シモコヅル,,下小鶴 しもこづる 氏名
12,9997,下尻,シモジリ,,下尻 しもじり 氏名
13,9998,下尾崎,シモオザキ,,下尾崎 しもおざき 氏名
14,9999,下居,シモイ,,下居 しもい 氏名
15,10000,下屋鋪,シモヤシキ,,下屋鋪 しもやしき 氏名
16,10008,下岩,シモイワ,,下岩 しもいわ 氏名
17,10010,下峠,シモトウゲ,,下峠 しもとうげ 氏名
18,10012,下峰,シモミネ,,下峰 しもみね 氏名
19,10013,下島野,シモシマノ,,下島野 しもしまの 氏名
20,10014,下嵜,シモザキ,,下嵜 しもざき 氏名
21,10017,下嶽,シモダケ,,下嶽 しもだけ 氏名
22,10020,下川床,シモカワトコ,,下川床 しもかわとこ 氏名
23,10024,下川辺,シモカワベ,,下川辺 しもかわべ 氏名
24,10027,下工垣,シモクガキ,,下工垣 しもくがき 氏名
25,10031,下市後,シモイチゴ,,下市後 しもいちご 氏名
26,10038,下幸茂,シモコウモ,,下幸茂 しもこうも 氏名
27,10039,下広,シモヒロ,,下広 しもひろ 氏名
28,10043,下廣,シモヒロ,,下廣 しもひろ 氏名
29,10044,下廼,シモノ,,下廼 しもの 氏名
30,10046,下形,シモカタ,,下形 しもかた 氏名
31,10046,下形,シモガタ,,下形 しもがた 氏名
32,10049,下御領,シモゴリョウ,,下御領 しもごりょう 氏名
33,10050,下徳,シモトク,,下徳 しもとく 氏名
34,10051,下徳辺,シモトクベ,,下徳辺 しもとくべ 氏名
35,10052,下志,ゲシ,,下志 げし 氏名
36,10055,下成,シモナリ,,下成 しもなり 氏名
37,10057,下戸成,カドナリ,,下戸成 かどなり 氏名
38,10061,下打,シモウチ,,下打 しもうち 氏名
39,10062,下払,シモハライ,,下払 しもはらい 氏名
