batch_index,id,surface,pronunciation,rank,query
101,31145,奥和田,オクワダ,,奥和田 おくわだ 氏名
102,31148,奥坊,オクボウ,,奥坊 おくぼう 氏名
103,31149,奥垣,オクガキ,,奥垣 おくがき 氏名
104,31153,奥堂,オクドウ,,奥堂 おくどう 氏名
105,31154,奥場,オクバ,,奥場 おくば 氏名
106,31155,奥塚,オクヅカ,,奥塚 おくづか 氏名
107,31156,奥塩,オクシオ,,奥塩 おくしお 氏名
108,31157,奥墨,オクスミ,,奥墨 おくすみ 氏名
109,31159,奥大谷,オクオオタニ,,奥大谷 おくおおたに 氏名
110,31160,奥天,オクテン,,奥天 おくてん 氏名
111,31161,奥室,オクムロ,,奥室 おくむろ 氏名
112,31162,奥家,オクイエ,,奥家 おくいえ 氏名
113,31163,奥小路,オクショウジ,,奥小路 おくしょうじ 氏名
114,31166,奥屋敷,オクヤシキ,,奥屋敷 おくやしき 氏名
115,31168,奥岨,オクソワ,,奥岨 おくそわ 氏名
116,31169,奥岩,オクイワ,,奥岩 おくいわ 氏名
117,31170,奥岬,オクザキ,,奥岬 おくざき 氏名
118,31172,奥峪,オクサコ,,奥峪 おくさこ 氏名
119,31173,奥峯,オクミネ,,奥峯 おくみね 氏名
120,31174,奥峰,オクミネ,,奥峰 おくみね 氏名
121,31176,奥嵜,オクザキ,,奥嵜 おくざき 氏名
122,31177,奥嶋,オクジマ,,奥嶋 おくじま 氏名
123,31178,奥州屋,オウシュウヤ,,奥州屋 おうしゅうや 氏名
124,31179,奥州谷,オウシュウヤ,,奥州谷 おうしゅうや 氏名
125,31180,奥市,オクイチ,,奥市 おくいち 氏名
126,31181,奥座,オクザ,,奥座 おくざ 氏名
127,31183,奥廣,オクヒロ,,奥廣 おくひろ 氏名
128,31184,奥延,オクノブ,,奥延 おくのぶ 氏名
129,31185,奥御堂,オクミドウ,,奥御堂 おくみどう 氏名
130,31190,奥政,オクマサ,,奥政 おくまさ 氏名
131,31193,奥更屋,オクサラヤ,,奥更屋 おくさらや 氏名
132,31196,奥末,オクスエ,,奥末 おくすえ 氏名
133,31198,奥杉,オクスギ,,奥杉 おくすぎ 氏名
134,31199,奥村上,オクムラカミ,,奥村上 おくむらかみ 氏名
135,31201,奥東,オクトウ,,奥東 おくとう 氏名
136,31201,奥東,オクヒガシ,,奥東 おくひがし 氏名
137,31203,奥板,オクイタ,,奥板 おくいた 氏名
138,31206,奥柳,オクヤナギ,,奥柳 おくやなぎ 氏名
139,31208,奥根,オクネ,,奥根 おくね 氏名
140,31209,奥條,オクジョウ,,奥條 おくじょう 氏名
141,31212,奥植,オクウエ,,奥植 おくうえ 氏名
142,31213,奥橋,オクハシ,,奥橋 おくはし 氏名
143,31214,奥正,オクマサ,,奥正 おくまさ 氏名
144,31215,奥水,オクミズ,,奥水 おくみず 氏名
145,31218,奥池,オクイケ,,奥池 おくいけ 氏名
146,31219,奥河,オクカワ,,奥河 おくかわ 氏名
147,31224,奥波羅,オクハラ,,奥波羅 おくはら 氏名
148,31226,奥洞海,オクドウカイ,,奥洞海 おくどうかい 氏名
149,31228,奥浦屋,オクウラヤ,,奥浦屋 おくうらや 氏名
150,31232,奥添,オクゾエ,,奥添 おくぞえ 氏名
151,31233,奥渓,オクタニ,,奥渓 おくたに 氏名
152,31234,奥滝,オクタキ,,奥滝 おくたき 氏名
153,31236,奥濃,オクノウ,,奥濃 おくのう 氏名
154,31237,奥濱,オクバマ,,奥濱 おくばま 氏名
155,31238,奥瀧,オクタキ,,奥瀧 おくたき 氏名
156,31240,奥灘,オクナダ,,奥灘 おくなだ 氏名
157,31249,奥留,オクトメ,,奥留 おくとめ 氏名
158,31250,奥畠,オクハタ,,奥畠 おくはた 氏名
159,31253,奥石,オクイシ,,奥石 おくいし 氏名
160,31255,奥積,オクヅミ,,奥積 おくづみ 氏名
161,31256,奥空,オクソラ,,奥空 おくそら 氏名
162,31258,奥立,オクダテ,,奥立 おくだて 氏名
163,31260,奥竹,オクタケ,,奥竹 おくたけ 氏名
164,31262,奥美,オクミ,,奥美 おくみ 氏名
165,31266,奥舎,オクシャ,,奥舎 おくしゃ 氏名
166,31267,奥芝,オクシバ,,奥芝 おくしば 氏名
167,31268,奥苑,オクゾノ,,奥苑 おくぞの 氏名
168,31269,奥茂,オクモ,,奥茂 おくも 氏名
169,31272,奥藤,オクドウ,,奥藤 おくどう 氏名
170,31275,奥角,オクズミ,,奥角 おくずみ 氏名
171,31276,奥谷内,オクヤチ,,奥谷内 おくやち 氏名
172,31277,奥貞,オクサダ,,奥貞 おくさだ 氏名
173,31279,奥賀,オクガ,,奥賀 おくが 氏名
174,31284,奥邑,オクムラ,,奥邑 おくむら 氏名
175,31286,奥部,オクベ,,奥部 おくべ 氏名
176,31288,奥重,オクシゲ,,奥重 おくしげ 氏名
177,31290,奥野山,オクノヤマ,,奥野山 おくのやま 氏名
178,31291,奥野所,オクノショ,,奥野所 おくのしょ 氏名
179,31294,奥野矢,オクノヤ,,奥野矢 おくのや 氏名
180,31300,奥阪,オクサカ,,奥阪 おくさか 氏名
181,31304,奥須賀,オクスカ,,奥須賀 おくすか 氏名
182,31305,奥風,オクカゼ,,奥風 おくかぜ 氏名
183,31307,奥高,オクタカ,,奥高 おくたか 氏名
184,31308,奥鳴,オクナル,,奥鳴 おくなる 氏名
185,31309,奥鶴,オクツル,,奥鶴 おくつる 氏名
186,31312,奧宮,オクミヤ,,奧宮 おくみや 氏名
187,31314,奧平,オクダイラ,,奧平 おくだいら 氏名
188,31319,女供,オンナトモ,,女供 おんなとも 氏名
189,31320,女夫池,メオトイケ,,女夫池 めおといけ 氏名
190,31321,女子分,ジョシブン,,女子分 じょしぶん 氏名
191,31323,女形谷,オナガダニ,,女形谷 おながだに 氏名
