batch_index,id,surface,pronunciation,rank,query
0,11624,丸応,マルオ,,丸応 まるお 氏名
1,11629,丸最,マルモ,,丸最 まるも 氏名
2,11630,丸月,マルツキ,,丸月 まるつき 氏名
3,11631,丸末,マルスエ,,丸末 まるすえ 氏名
4,11632,丸村,マルムラ,,丸村 まるむら 氏名
5,11635,丸根,マルネ,,丸根 まるね 氏名
6,11636,丸梅,マルウメ,,丸梅 まるうめ 氏名
7,11638,丸樹,マルキ,,丸樹 まるき 氏名
8,11639,丸次,マルジ,,丸次 まるじ 氏名
9,11639,丸次,マルツギ,,丸次 まるつぎ 氏名
10,11640,丸武,マルタケ,,丸武 まるたけ 氏名
11,11643,丸民,マルタミ,,丸民 まるたみ 氏名
12,11644,丸水,マルミズ,,丸水 まるみず 氏名
13,11645,丸永,マルナガ,,丸永 まるなが 氏名
14,11649,丸河,マルカワ,,丸河 まるかわ 氏名
15,11650,丸治,マルジ,,丸治 まるじ 氏名
16,11652,丸泉,マルイズミ,,丸泉 まるいずみ 氏名
17,11653,丸津,マルツ,,丸津 まるつ 氏名
18,11656,丸浪,マルナミ,,丸浪 まるなみ 氏名
19,11657,丸海老,マルエビ,,丸海老 まるえび 氏名
20,11658,丸淵,マルブチ,,丸淵 まるぶち 氏名
21,11659,丸添,マルゾエ,,丸添 まるぞえ 氏名
22,11660,丸清水,マルシミズ,,丸清水 まるしみず 氏名
23,11661,丸渕,マルブチ,,丸渕 まるぶち 氏名
24,11662,丸満,マルミツ,,丸満 まるみつ 氏名
25,11664,丸澤,マルザワ,,丸澤 まるざわ 氏名
26,11667,丸熊,マルクマ,,丸熊 まるくま 氏名
27,11668,丸玉,マルタマ,,丸玉 まるたま 氏名
28,11670,丸田谷,マルタヤ,,丸田谷 まるたや 氏名
29,11671,丸町,マルマチ,,丸町 まるまち 氏名
30,11672,丸畑,マルハタ,,丸畑 まるはた 氏名
31,11674,丸登,マルト,,丸登 まると 氏名
32,11676,丸矢,マルヤ,,丸矢 まるや 氏名
33,11677,丸碆,マルバエ,,丸碆 まるばえ 氏名
34,11678,丸福,マルフク,,丸福 まるふく 氏名
35,11680,丸竜,マルリュウ,,丸竜 まるりゅう 氏名
36,11681,丸笹,マルザサ,,丸笹 まるざさ 氏名
37,11682,丸籐,ガンドウ,,丸籐 がんどう 氏名
38,11684,丸繁,マルシゲ,,丸繁 まるしげ 氏名
39,11685,丸與,マルヨ,,丸與 まるよ 氏名
40,11686,丸舛,マルマス,,丸舛 まるます 氏名
41,11687,丸花,マルハナ,,丸花 まるはな 氏名
42,11689,丸若,マルワカ,,丸若 まるわか 氏名
43,11691,丸草,マルクサ,,丸草 まるくさ 氏名
44,11693,丸藻,マルモ,,丸藻 まるも 氏名
45,11694,丸衛,マルエ,,丸衛 まるえ 氏名
46,11696,丸見,マルミ,,丸見 まるみ 氏名
47,11697,丸角,マルスミ,,丸角 まるすみ 氏名
48,11700,丸賀,マルカ,,丸賀 まるか 氏名
49,11700,丸賀,マルガ,,丸賀 まるが 氏名
50,11701,丸越,マルコシ,,丸越 まるこし 氏名
51,11703,丸辻,マルツジ,,丸辻 まるつじ 氏名
52,11705,丸道,マルミチ,,丸道 まるみち 氏名
53,11707,丸重,マルシゲ,,丸重 まるしげ 氏名
54,11710,丸釼,マルケン,,丸釼 まるけん 氏名
55,11711,丸銭,マルゼニ,,丸銭 まるぜに 氏名
56,11714,丸関,マルセキ,,丸関 まるせき 氏名
57,11714,丸関,マルゼキ,,丸関 まるぜき 氏名
58,11715,丸隈,マルクマ,,丸隈 まるくま 氏名
59,11720,丸高,マルタカ,,丸高 まるたか 氏名
60,11722,丸鶴,マルヅル,,丸鶴 まるづる 氏名
61,11726,丹下坂,タンゲザカ,,丹下坂 たんげざか 氏名
62,11729,丹京,タンキョウ,,丹京 たんきょう 氏名
63,11730,丹代,タシロ,,丹代 たしろ 氏名
64,11734,丹党,タントウ,,丹党 たんとう 氏名
65,11737,丹出,タンデ,,丹出 たんで 氏名
66,11740,丹南,タンナン,,丹南 たんなん 氏名
67,11743,丹台,タンダイ,,丹台 たんだい 氏名
68,11744,丹司,タンジ,,丹司 たんじ 氏名
69,11745,丹合,タンゴウ,,丹合 たんごう 氏名
70,11746,丹后,タンゴ,,丹后 たんご 氏名
71,11747,丹吾,タンゴ,,丹吾 たんご 氏名
72,11750,丹喜,タンキ,,丹喜 たんき 氏名
73,11751,丹圃,タンボ,,丹圃 たんぼ 氏名
74,11754,丹坂,ニサカ,,丹坂 にさか 氏名
75,11755,丹場,タンバ,,丹場 たんば 氏名
76,11757,丹多,タンダ,,丹多 たんだ 氏名
77,11759,丹宮,タンミヤ,,丹宮 たんみや 氏名
78,11760,丹家,タンゲ,,丹家 たんげ 氏名
79,11762,丹山,タンヤマ,,丹山 たんやま 氏名
80,11762,丹山,ニヤマ,,丹山 にやま 氏名
81,11763,丹島,タンジマ,,丹島 たんじま 氏名
82,11765,丹嶋,タンジマ,,丹嶋 たんじま 氏名
83,11766,丹嶌,タンジマ,,丹嶌 たんじま 氏名
84,11767,丹川,タンカワ,,丹川 たんかわ 氏名
85,11768,丹川元,タンカワモト,,丹川元 たんかわもと 氏名
86,11771,丹後田,タンゴダ,,丹後田 たんごだ 氏名
87,11772,丹後谷,タンゴヤ,,丹後谷 たんごや 氏名
88,11774,丹所,タンショ,,丹所 たんしょ 氏名
89,11775,丹新,タンシン,,丹新 たんしん 氏名
90,11777,丹本,タンモト,,丹本 たんもと 氏名
91,11780,丹林,タンバヤシ,,丹林 たんばやし 氏名
92,11781,丹柿,タンガキ,,丹柿 たんがき 氏名
93,11782,丹森,タンモリ,,丹森 たんもり 氏名
94,11784,丹次,タンジ,,丹次 たんじ 氏名
95,11785,丹正,タンショウ,,丹正 たんしょう 氏名
96,11787,丹気,タンキ,,丹気 たんき 氏名
97,11797,丹生屋,ニウノヤ,,丹生屋 にうのや 氏名
98,11798,丹生山,ニウヤマ,,丹生山 にうやま 氏名
99,11800,丹生石,ニュウイシ,,丹生石 にゅういし 氏名
100,11803,丹甫,タンポ,,丹甫 たんぽ 氏名
101,11805,丹穂,タンボ,,丹穂 たんぼ 氏名
102,11806,丹籐,タンドウ,,丹籐 たんどう 氏名
103,11807,丹羽口,ニワグチ,,丹羽口 にわぐち 氏名
104,11810,丹能,タンノウ,,丹能 たんのう 氏名
105,11812,丹菊,タンキク,,丹菊 たんきく 氏名
106,11814,丹蔵,タンゾウ,,丹蔵 たんぞう 氏名
107,11816,丹谷,タンヤ,,丹谷 たんや 氏名
108,11817,丹賀,タンガ,,丹賀 たんが 氏名
109,11820,丹路,ニロ,,丹路 にろ 氏名
110,11822,丹農,タンノ,,丹農 たんの 氏名
111,11827,丹重,タンシゲ,,丹重 たんしげ 氏名
112,11830,丹阪,タンサカ,,丹阪 たんさか 氏名
113,11832,丹黒,タンゴク,,丹黒 たんごく 氏名
114,11833,主井,ヌシイ,,主井 ぬしい 氏名
115,11834,主代,シュダイ,,主代 しゅだい 氏名
116,11834,主代,ヌシロ,,主代 ぬしろ 氏名
117,11836,主出,シュデ,,主出 しゅで 氏名
118,11837,主原,スハラ,,主原 すはら 氏名
119,11839,主山,ヌシヤマ,,主山 ぬしやま 氏名
120,11840,主御門,ヌシミカド,,主御門 ぬしみかど 氏名
121,11842,主浜,シュハマ,,主浜 しゅはま 氏名
122,11843,主海,トノミ,,主海 とのみ 氏名
123,11845,主田,ヌシダ,,主田 ぬしだ 氏名
124,11846,主籐,シュトウ,,主籐 しゅとう 氏名
125,11848,主谷,シュタニ,,主谷 しゅたに 氏名
126,11849,主頭,シュトウ,,主頭 しゅとう 氏名
127,11850,主馬野,シメノ,,主馬野 しめの 氏名
128,11851,乃一,オイイチ,,乃一 おいいち 氏名
129,11857,乃口,ノグチ,,乃口 のぐち 氏名
130,11858,乃台,ノダイ,,乃台 のだい 氏名
131,11859,乃咲,ノザキ,,乃咲 のざき 氏名
132,11861,乃川,オイカワ,,乃川 おいかわ 氏名
133,11864,乃林,ノバヤシ,,乃林 のばやし 氏名
134,11866,乃生須,ノウス,,乃生須 のうす 氏名
135,11872,乃込,ノゴミ,,乃込 のごみ 氏名
136,11874,久々原,クグハラ,,久々原 くぐはら 氏名
137,11876,久々宮,クグミヤ,,久々宮 くぐみや 氏名
138,11877,久々山,クグヤマ,,久々山 くぐやま 氏名
139,11879,久々江,クグエ,,久々江 くぐえ 氏名
140,11880,久々津,ククツ,,久々津 くくつ 氏名
141,11880,久々津,クグツ,,久々津 くぐつ 氏名
142,11881,久々港,ククミナト,,久々港 くくみなと 氏名
143,11883,久ケ山,クガヤマ,,久ケ山 くがやま 氏名
144,11885,久ケ沢,クガサワ,,久ケ沢 くがさわ 氏名
145,11886,久ケ澤,クガサワ,,久ケ澤 くがさわ 氏名
146,11887,久ケ谷,ヒサガヤ,,久ケ谷 ひさがや 氏名
147,11888,久ノ,ヒサノ,,久ノ ひさの 氏名
148,11889,久ノ坪,クノツボ,,久ノ坪 くのつぼ 氏名
149,11891,久万寿,クマス,,久万寿 くます 氏名
150,11892,久万川,クマガワ,,久万川 くまがわ 氏名
151,11895,久万田,クマタ,,久万田 くまた 氏名
152,11898,久下井,クゲイ,,久下井 くげい 氏名
153,11901,久下谷,クガヤ,,久下谷 くがや 氏名
154,11902,久世谷,クセタニ,,久世谷 くせたに 氏名
155,11906,久久江,クグエ,,久久江 くぐえ 氏名
156,11910,久乘,クノリ,,久乘 くのり 氏名
157,11912,久井田,クイダ,,久井田 くいだ 氏名
158,11913,久仁,クニ,,久仁 くに 氏名
159,11914,久仏,キュウブツ,,久仏 きゅうぶつ 氏名
160,11916,久任,ヒサトウ,,久任 ひさとう 氏名
