batch_index,id,surface,pronunciation,rank,query
0,13741,井手渕,イデブチ,,井手渕 いでぶち 氏名
1,13742,井手瀬,イデセ,,井手瀬 いでせ 氏名
2,13743,井手田,イデタ,,井手田 いでた 氏名
3,13746,井手端,イデバタ,,井手端 いでばた 氏名
4,13747,井手篭,イデゴモリ,,井手篭 いでごもり 氏名
5,13748,井手籠,イデゴモリ,,井手籠 いでごもり 氏名
6,13750,井手西,イテニシ,,井手西 いてにし 氏名
7,13751,井手谷,イデタニ,,井手谷 いでたに 氏名
8,13752,井手迫,イテサコ,,井手迫 いてさこ 氏名
9,13753,井手重,イデシゲ,,井手重 いでしげ 氏名
10,13755,井折,イオリ,,井折 いおり 氏名
11,13757,井掛,イガケ,,井掛 いがけ 氏名
12,13759,井斉,イサイ,,井斉 いさい 氏名
13,13761,井斗,イト,,井斗 いと 氏名
14,13762,井料,イシナ,,井料 いしな 氏名
15,13763,井料田,イリョウダ,,井料田 いりょうだ 氏名
16,13764,井方,イガタ,,井方 いがた 氏名
17,13765,井旗,イハタ,,井旗 いはた 氏名
18,13765,井旗,イバタ,,井旗 いばた 氏名
19,13769,井曽,イソ,,井曽 いそ 氏名
20,13770,井曾,イソ,,井曾 いそ 氏名
21,13771,井月,イヅキ,,井月 いづき 氏名
22,13772,井木,イキ,,井木 いき 氏名
23,13772,井木,イギ,,井木 いぎ 氏名
24,13776,井杉,イスギ,,井杉 いすぎ 氏名
25,13778,井松,イマツ,,井松 いまつ 氏名
26,13779,井板,イイタ,,井板 いいた 氏名
27,13780,井枡,イマス,,井枡 います 氏名
28,13781,井柄,イガラ,,井柄 いがら 氏名
29,13782,井染,イゾメ,,井染 いぞめ 氏名
30,13784,井栗,イグリ,,井栗 いぐり 氏名
31,13785,井根,イネ,,井根 いね 氏名
32,13786,井根口,イネグチ,,井根口 いねぐち 氏名
33,13789,井桝,イマス,,井桝 います 氏名
34,13791,井槌,イヅチ,,井槌 いづち 氏名
35,13792,井槻,イツキ,,井槻 いつき 氏名
36,13795,井樋口,イビグチ,,井樋口 いびぐち 氏名
37,13796,井樋田,イヒダ,,井樋田 いひだ 氏名
38,13797,井樋迫,イビサコ,,井樋迫 いびさこ 氏名
39,13799,井樫,イガシ,,井樫 いがし 氏名
40,13801,井橋,イバシ,,井橋 いばし 氏名
41,13802,井櫻,イザクラ,,井櫻 いざくら 氏名
42,13804,井武,イタケ,,井武 いたけ 氏名
43,13805,井比,イビ,,井比 いび 氏名
44,13806,井毛田,イゲタ,,井毛田 いげた 氏名
45,13807,井民,イタミ,,井民 いたみ 氏名
46,13809,井永,イナガ,,井永 いなが 氏名
47,13811,井池,イイケ,,井池 いいけ 氏名
48,13812,井沖,イオキ,,井沖 いおき 氏名
49,13814,井河,イガワ,,井河 いがわ 氏名
50,13815,井河原,イガハラ,,井河原 いがはら 氏名
51,13818,井治,イジ,,井治 いじ 氏名
52,13819,井沼田,イヌマダ,,井沼田 いぬまだ 氏名
53,13824,井津井,イヅイ,,井津井 いづい 氏名
54,13827,井津川,イヅカワ,,井津川 いづかわ 氏名
55,13830,井津端,イヅハタ,,井津端 いづはた 氏名
56,13833,井流,イリュウ,,井流 いりゅう 氏名
57,13834,井浜,イハマ,,井浜 いはま 氏名
58,13837,井海田,イカイダ,,井海田 いかいだ 氏名
59,13851,井濱,イハマ,,井濱 いはま 氏名
60,13853,井瀧,イタキ,,井瀧 いたき 氏名
61,13855,井瀬谷,イセヤ,,井瀬谷 いせや 氏名
62,13859,井爪,イヅメ,,井爪 いづめ 氏名
63,13859,井爪,イノツメ,,井爪 いのつめ 氏名
64,13862,井王,イオウ,,井王 いおう 氏名
65,13863,井理,イリ,,井理 いり 氏名
66,13865,井生,イノイケ,,井生 いのいけ 氏名
67,13866,井用,イヨウ,,井用 いよう 氏名
68,13867,井田丸,イダマル,,井田丸 いだまる 氏名
69,13868,井田倉,イタクラ,,井田倉 いたくら 氏名
70,13870,井田川,イダガワ,,井田川 いだがわ 氏名
71,13874,井畠,イバタ,,井畠 いばた 氏名
72,13875,井登,イト,,井登 いと 氏名
73,13875,井登,イトウ,,井登 いとう 氏名
74,13876,井白,イシロ,,井白 いしろ 氏名
75,13877,井益,イマス,,井益 います 氏名
76,13878,井盛,イモリ,,井盛 いもり 氏名
77,13879,井相田,イソウダ,,井相田 いそうだ 氏名
78,13880,井矢崎,イヤザキ,,井矢崎 いやざき 氏名
79,13883,井硲,イサコ,,井硲 いさこ 氏名
80,13885,井碩,イセキ,,井碩 いせき 氏名
81,13886,井磧,イセキ,,井磧 いせき 氏名
82,13887,井祐,イスケ,,井祐 いすけ 氏名
83,13889,井科,イシナ,,井科 いしな 氏名
84,13890,井積,イヅミ,,井積 いづみ 氏名
85,13893,井立田,イタチダ,,井立田 いたちだ 氏名
86,13894,井竜,イリュウ,,井竜 いりゅう 氏名
87,13895,井竹,イタケ,,井竹 いたけ 氏名
88,13899,井筒屋,イヅツヤ,,井筒屋 いづつや 氏名
89,13904,井篠,イザサ,,井篠 いざさ 氏名
90,13905,井籐,イトウ,,井籐 いとう 氏名
91,13909,井組,イクミ,,井組 いくみ 氏名
92,13911,井織,イオリ,,井織 いおり 氏名
93,13913,井羅,イラ,,井羅 いら 氏名
94,13915,井義,イギ,,井義 いぎ 氏名
95,13916,井股,イマタ,,井股 いまた 氏名
96,13917,井能,イノウ,,井能 いのう 氏名
97,13919,井腰,イコシ,,井腰 いこし 氏名
98,13920,井舎,イシャ,,井舎 いしゃ 氏名
99,13922,井船,イフネ,,井船 いふね 氏名
100,13923,井良々,イララ,,井良々 いらら 氏名
101,13927,井芝,イシバ,,井芝 いしば 氏名
102,13928,井花,イハナ,,井花 いはな 氏名
103,13929,井苅,イガリ,,井苅 いがり 氏名
104,13930,井若,イワカ,,井若 いわか 氏名
105,13932,井菅,イスゲ,,井菅 いすげ 氏名
106,13933,井萱,イガヤ,,井萱 いがや 氏名
107,13934,井落,イオチ,,井落 いおち 氏名
108,13940,井藻,イソウ,,井藻 いそう 氏名
109,13942,井表,イヒョウ,,井表 いひょう 氏名
110,13943,井裏,イウラ,,井裏 いうら 氏名
111,13945,井角,イズミ,,井角 いずみ 氏名
112,13946,井詰,イヅメ,,井詰 いづめ 氏名
113,13948,井谷松,イヤマツ,,井谷松 いやまつ 氏名
114,13951,井豫,イヨ,,井豫 いよ 氏名
115,13957,井跡,イセキ,,井跡 いせき 氏名
116,13958,井路側,イジガワ,,井路側 いじがわ 氏名
117,13960,井踏,イブミ,,井踏 いぶみ 氏名
118,13965,井迫,イサコ,,井迫 いさこ 氏名
119,13966,井通,イツウ,,井通 いつう 氏名
120,13967,井道,イドウ,,井道 いどう 氏名
121,13967,井道,イミチ,,井道 いみち 氏名
122,13968,井達,イダテ,,井達 いだて 氏名
123,13969,井邉,イベ,,井邉 いべ 氏名
124,13970,井邊,インベ,,井邊 いんべ 氏名
125,13972,井那,イナ,,井那 いな 氏名
126,13973,井邨,イムラ,,井邨 いむら 氏名
127,13975,井郷,イゴウ,,井郷 いごう 氏名
128,13977,井野下,イノシタ,,井野下 いのした 氏名
129,13978,井野元,イノモト,,井野元 いのもと 氏名
130,13979,井野内,イノウチ,,井野内 いのうち 氏名
131,13982,井野宮,イノミヤ,,井野宮 いのみや 氏名
132,13984,井野屋,イノヤ,,井野屋 いのや 氏名
133,13985,井野山,イノヤマ,,井野山 いのやま 氏名
134,13987,井野崎,イノサキ,,井野崎 いのさき 氏名
135,13987,井野崎,イノザキ,,井野崎 いのざき 氏名
136,13988,井野川,イノガワ,,井野川 いのがわ 氏名
137,13990,井野木,イノキ,,井野木 いのき 氏名
138,13991,井野本,イノモト,,井野本 いのもと 氏名
139,13992,井野村,イノムラ,,井野村 いのむら 氏名
140,13993,井野松,イノマツ,,井野松 いのまつ 氏名
141,13994,井野根,イノネ,,井野根 いのね 氏名
142,13995,井野森,イノモリ,,井野森 いのもり 氏名
143,13998,井野畑,イノハタ,,井野畑 いのはた 氏名
144,13999,井野端,イノハタ,,井野端 いのはた 氏名
145,14000,井野谷,イノタニ,,井野谷 いのたに 氏名
146,14001,井野越,イノコシ,,井野越 いのこし 氏名
147,14004,井野邉,イノベ,,井野邉 いのべ 氏名
148,14006,井野部,イノベ,,井野部 いのべ 氏名
149,14007,井釜,イガマ,,井釜 いがま 氏名
150,14008,井銅,イドウ,,井銅 いどう 氏名
151,14010,井長,イチョウ,,井長 いちょう 氏名
152,14014,井關,イセキ,,井關 いせき 氏名
153,14014,井關,イゼキ,,井關 いぜき 氏名
154,14015,井隅,イスミ,,井隅 いすみ 氏名
155,14016,井隈,イクマ,,井隈 いくま 氏名
156,14018,井隼,イハヤ,,井隼 いはや 氏名
157,14023,井餘田,イヨタ,,井餘田 いよた 氏名
158,14025,井駒,イコマ,,井駒 いこま 氏名
159,14030,井麻田,イマダ,,井麻田 いまだ 氏名
160,14032,井鼻,イハナ,,井鼻 いはな 氏名
161,14036,亘利,ワタリ,,亘利 わたり 氏名
162,14038,亘鍋,ワタナベ,,亘鍋 わたなべ 氏名
163,14039,亜万,アマン,,亜万 あまん 氏名
164,14040,亜久,アク,,亜久 あく 氏名
165,14040,亜久,アグ,,亜久 あぐ 氏名
166,14041,亜久井,アクイ,,亜久井 あくい 氏名
167,14041,亜久井,アグイ,,亜久井 あぐい 氏名
168,14042,亜久沢,アクサワ,,亜久沢 あくさわ 氏名
169,14042,亜久沢,アクザワ,,亜久沢 あくざわ 氏名
170,14044,亜久澤,アクサワ,,亜久澤 あくさわ 氏名
171,14044,亜久澤,アクザワ,,亜久澤 あくざわ 氏名
172,14050,亜厂,アカリ,,亜厂 あかり 氏名
173,14051,亜原,アハラ,,亜原 あはら 氏名
174,14058,亜屋尾,アヤオ,,亜屋尾 あやお 氏名
175,14059,亜岐,アギ,,亜岐 あぎ 氏名
176,14060,亜岸,アギシ,,亜岸 あぎし 氏名
177,14063,亜希,アキ,,亜希 あき 氏名
178,14068,亜望,アモウ,,亜望 あもう 氏名
179,14073,亜東,アトウ,,亜東 あとう 氏名
180,14078,亜波,アワ,,亜波 あわ 氏名
181,14079,亜波根,アハネ,,亜波根 あはね 氏名
182,14082,亜生,アソウ,,亜生 あそう 氏名
183,14083,亜田,アダ,,亜田 あだ 氏名
184,14087,亜籐,アトウ,,亜籐 あとう 氏名
185,14090,亜萬,アマン,,亜萬 あまん 氏名
186,14093,亜見,アミ,,亜見 あみ 氏名
187,14096,亜雁,アカリ,,亜雁 あかり 氏名
188,14098,亟々,ジョウジョウ,,亟々 じょうじょう 氏名
189,14100,交久瀬,カタクセ,,交久瀬 かたくせ 氏名
190,14101,交告,コウコク,,交告 こうこく 氏名
191,14103,交川,マジカワ,,交川 まじかわ 氏名
192,14104,交易場,コウエキバ,,交易場 こうえきば 氏名
193,14105,交河,コウカワ,,交河 こうかわ 氏名
194,14107,亥ノ坂,イノサカ,,亥ノ坂 いのさか 氏名
195,14108,亥ノ瀬,イノセ,,亥ノ瀬 いのせ 氏名
196,14110,亥下,イノシタ,,亥下 いのした 氏名
197,14110,亥下,イノジタ,,亥下 いのじた 氏名
198,14111,亥之坂,イノサカ,,亥之坂 いのさか 氏名
199,14111,亥之坂,イノザカ,,亥之坂 いのざか 氏名
200,14113,亥埜,イノ,,亥埜 いの 氏名
201,14114,亥場,イバ,,亥場 いば 氏名
202,14115,亥子田,イノコダ,,亥子田 いのこだ 氏名
203,14116,亥岡,イオカ,,亥岡 いおか 氏名
204,14117,亥川,イノカワ,,亥川 いのかわ 氏名
205,14118,亥本,イモト,,亥本 いもと 氏名
206,14121,亥田,イダ,,亥田 いだ 氏名
207,14122,亥角,イスミ,,亥角 いすみ 氏名
208,14124,亥野本,イノモト,,亥野本 いのもと 氏名
209,14126,亦勝,マタカツ,,亦勝 またかつ 氏名
210,14127,亦場,マタバ,,亦場 またば 氏名
211,14128,亦川,マタガワ,,亦川 またがわ 氏名
212,14129,亦平,マタヒラ,,亦平 またひら 氏名
213,14130,亦木,マタキ,,亦木 またき 氏名
214,14131,亦瀬,マタセ,,亦瀬 またせ 氏名
215,14133,亦賀,マタカ,,亦賀 またか 氏名
216,14133,亦賀,マタガ,,亦賀 またが 氏名
217,14134,亦部,マタベ,,亦部 またべ 氏名
218,14136,亨丸,キョウマル,,亨丸 きょうまる 氏名
219,14137,亨保,キョウホ,,亨保 きょうほ 氏名
220,14139,享丸,キョウマル,,享丸 きょうまる 氏名
221,14140,享紺,キョウコン,,享紺 きょうこん 氏名
222,14143,京下,キョウシタ,,京下 きょうした 氏名
223,14144,京久保,キョウクボ,,京久保 きょうくぼ 氏名
224,14145,京久野,キョウクノ,,京久野 きょうくの 氏名
225,14146,京之嶺,キョウノミネ,,京之嶺 きょうのみね 氏名
226,14147,京仏,キョウブツ,,京仏 きょうぶつ 氏名
227,14150,京保,キョウホ,,京保 きょうほ 氏名
228,14151,京僧,キョウソウ,,京僧 きょうそう 氏名
229,14152,京元,キョウモト,,京元 きょうもと 氏名
230,14155,京兼,キョウカネ,,京兼 きょうかね 氏名
231,14156,京円,キョウエン,,京円 きょうえん 氏名
232,14157,京力,キョウリキ,,京力 きょうりき 氏名
233,14159,京名,キョウナ,,京名 きょうな 氏名
234,14160,京呂平,キョウロヒラ,,京呂平 きょうろひら 氏名
235,14161,京和泉,キョウイズミ,,京和泉 きょういずみ 氏名
236,14162,京地,キョウチ,,京地 きょうち 氏名
237,14164,京塚,キョウヅカ,,京塚 きょうづか 氏名
238,14166,京増,キョウソウ,,京増 きょうそう 氏名
239,14166,京増,キョウマス,,京増 きょうます 氏名
240,14167,京奥,キョウオク,,京奥 きょうおく 氏名
241,14168,京宝院,キョウホウイン,,京宝院 きょうほういん 氏名
242,14169,京寛,キョウカン,,京寛 きょうかん 氏名
243,14171,京尾,キョウオ,,京尾 きょうお 氏名
244,14174,京岡,キョウオカ,,京岡 きょうおか 氏名
245,14177,京崎,キョウサキ,,京崎 きょうさき 氏名
246,14179,京嶌,キョウシマ,,京嶌 きょうしま 氏名
247,14181,京当,キョウトウ,,京当 きょうとう 氏名
248,14183,京応,キョウオウ,,京応 きょうおう 氏名
249,14184,京念,キョウネン,,京念 きょうねん 氏名
250,14187,京才,キョウサイ,,京才 きょうさい 氏名
251,14189,京松,キョウマツ,,京松 きょうまつ 氏名
252,14190,京林,キョウバヤシ,,京林 きょうばやし 氏名
253,14191,京柄,キョウガラ,,京柄 きょうがら 氏名
254,14192,京柳,キョウヤナギ,,京柳 きょうやなぎ 氏名
255,14193,京桝,キョウマス,,京桝 きょうます 氏名
256,14194,京條,キョウジョウ,,京條 きょうじょう 氏名
257,14195,京森,キョウモリ,,京森 きょうもり 氏名
258,14196,京楽,キョウラク,,京楽 きょうらく 氏名
259,14200,京江,キョウエ,,京江 きょうえ 氏名
260,14203,京泉,キョウイズミ,,京泉 きょういずみ 氏名
261,14204,京深,キョウフカ,,京深 きょうふか 氏名
262,14205,京滝,キョウタキ,,京滝 きょうたき 氏名
263,14206,京澤,キョウザワ,,京澤 きょうざわ 氏名
264,14208,京瀧,キョウタキ,,京瀧 きょうたき 氏名
265,14214,京矢,キョウヤ,,京矢 きょうや 氏名
266,14215,京石,キョウイシ,,京石 きょういし 氏名
267,14216,京砂,キョウスナ,,京砂 きょうすな 氏名
268,14217,京空,キョウゾラ,,京空 きょうぞら 氏名
269,14218,京竹,キョウタケ,,京竹 きょうたけ 氏名
270,14220,京納,キョウノウ,,京納 きょうのう 氏名
271,14221,京紺,キョウコン,,京紺 きょうこん 氏名
272,14224,京藤,キョウフジ,,京藤 きょうふじ 氏名
273,14226,京見,キョウミ,,京見 きょうみ 氏名
274,14227,京角,キョウカク,,京角 きょうかく 氏名
275,14227,京角,キョウガク,,京角 きょうがく 氏名
276,14229,京道,キョウドウ,,京道 きょうどう 氏名
277,14230,京部,キョウブ,,京部 きょうぶ 氏名
278,14231,京郷,キョウゴウ,,京郷 きょうごう 氏名
279,14234,京面,キョウメン,,京面 きょうめん 氏名
