batch_index,id,surface,pronunciation,rank,query
255,6249,富士田,フジタヤ,6180,富士田 ふじたや 氏名
256,6257,寺薗,テラソノ,6180,寺薗 てらその 氏名
257,6261,射手矢,イデヤ,6180,射手矢 いでや 氏名
258,6268,小川内,オガワチ,6180,小川内 おがわち 氏名
259,6269,小斉平,コサイヒラ,6180,小斉平 こさいひら 氏名
260,6293,尾久土,オクド,6180,尾久土 おくど 氏名
261,6295,尾之内,オノウエ,6180,尾之内 おのうえ 氏名
262,6302,尾畠,オハタ,6180,尾畠 おはた 氏名
263,6344,嶋内,シマノウチ,6180,嶋内 しまのうち 氏名
264,6353,川和田,カワワタ,6180,川和田 かわわた 氏名
265,6363,工士,クシ,6180,工士 くし 氏名
266,6374,市浦,シウラ,6180,市浦 しうら 氏名
267,6394,幸沢,コウサワ,6180,幸沢 こうさわ 氏名
268,6394,幸沢,コウザワ,6180,幸沢 こうざわ 氏名
269,6411,廣上,ヒロガミ,6180,廣上 ひろがみ 氏名
270,6424,弭間,ハヅマ,6180,弭間 はづま 氏名
271,6441,徳渕,トクフチ,6180,徳渕 とくふち 氏名
272,6445,忍海,オシノミ,6180,忍海 おしのみ 氏名
273,6447,志倉,シグラ,6180,志倉 しぐら 氏名
274,6454,恵口,エコウ,6180,恵口 えこう 氏名
275,6457,惠木,エキ,6180,惠木 えき 氏名
276,6496,政処,マドコロ,6180,政処 まどころ 氏名
277,6501,文田,ブンダ,6180,文田 ぶんだ 氏名
278,6532,早房,ハヤフサ,6180,早房 はやふさ 氏名
279,6551,書上,ショガミ,6180,書上 しょがみ 氏名
280,6564,望戸,モチド,6180,望戸 もちど 氏名
281,6565,望木,モウギ,6180,望木 もうぎ 氏名
282,6618,杭全,クマタ,6180,杭全 くまた 氏名
283,6627,松南,マツミナミ,6180,松南 まつみなみ 氏名
284,6630,松嵜,マツサキ,6180,松嵜 まつさき 氏名
285,6642,枚田,マイタ,6180,枚田 まいた 氏名
286,6659,栄井,マサイ,6180,栄井 まさい 氏名
287,6660,栖原,スノハラ,6180,栖原 すのはら 氏名
288,6671,桃谷,モモダニ,6180,桃谷 ももだに 氏名
289,6691,棒手,ボウテ,6180,棒手 ぼうて 氏名
290,6702,植上,ウエカミ,6180,植上 うえかみ 氏名
291,6718,榛谷,ハリガヤ,6180,榛谷 はりがや 氏名
292,6721,槙口,マキグチ,6180,槙口 まきぐち 氏名
293,6742,次山,ジヤマ,6180,次山 じやま 氏名
294,6744,正名,マサナ,6180,正名 まさな 氏名
295,6754,武笠,ムサカ,6180,武笠 むさか 氏名
296,6762,比江島,ヒエシマ,6180,比江島 ひえしま 氏名
297,6768,気谷,キダニ,6180,気谷 きだに 氏名
298,6769,水ノ上,ミノカミ,6180,水ノ上 みのかみ 氏名
299,6793,永里,ナカサト,6180,永里 なかさと 氏名
300,6831,波夛野,ハダノ,6180,波夛野 はだの 氏名
301,6835,波風,ナミカゼ,6180,波風 なみかぜ 氏名
302,6873,添島,ソエシマ,6180,添島 そえしま 氏名
303,6882,渡士,トシ,6180,渡士 とし 氏名
304,6887,温井,ハルイ,6180,温井 はるい 氏名
305,6906,澤潟,オモダカ,6180,澤潟 おもだか 氏名
306,6911,濱門,ハマジョウ,6180,濱門 はまじょう 氏名
307,6914,瀬戸熊,セトグマ,6180,瀬戸熊 せとぐま 氏名
308,6921,炭釜,スミカマ,6180,炭釜 すみかま 氏名
309,6931,熊膳,ユウゼン,6180,熊膳 ゆうぜん 氏名
310,6950,猪刈,イガリ,6180,猪刈 いがり 氏名
311,6959,瓜生原,ウリウバラ,6180,瓜生原 うりうばら 氏名
312,6992,畑農,ハタノウ,6180,畑農 はたのう 氏名
313,6999,登,トウ,6180,登 とう 氏名
314,7013,目片,メガタ,6180,目片 めがた 氏名
315,7030,矢畑,ヤバタ,6180,矢畑 やばた 氏名
316,7035,石下,イシモト,6180,石下 いしもと 氏名
317,7036,石倉,セキクラ,6180,石倉 せきくら 氏名
318,7038,石動,イツルギ,6180,石動 いつるぎ 氏名
319,7048,砂倉,スナクラ,6180,砂倉 すなくら 氏名
320,7067,福世,フクセ,6180,福世 ふくせ 氏名
321,7089,種部,タナベ,6180,種部 たなべ 氏名
322,7107,竹居,タケスエ,6180,竹居 たけすえ 氏名
323,7118,笹崎,サササキ,6180,笹崎 さささき 氏名
324,7128,箕野,ミイノ,6180,箕野 みいの 氏名
325,7133,篠川,ササカワ,6180,篠川 ささかわ 氏名
326,7145,米重,ヨネジュウ,6180,米重 よねじゅう 氏名
327,7150,糟屋,カスヤノ,6180,糟屋 かすやの 氏名
328,7157,紀田,キノタ,6180,紀田 きのた 氏名
329,7159,紅澤,コウザワ,6180,紅澤 こうざわ 氏名
330,7187,羅,ツラ,6180,羅 つら 氏名
331,7191,美斉津,ミサイツ,6180,美斉津 みさいつ 氏名
332,7197,美登,ミトウ,6180,美登 みとう 氏名
333,7205,羽多野,ハダノ,6180,羽多野 はだの 氏名
334,7213,能年,ノウネン,6180,能年 のうねん 氏名
335,7233,舞立,マイタチ,6180,舞立 まいたち 氏名
336,7233,舞立,マイダチ,6180,舞立 まいだち 氏名
337,7250,苗加,ノカ,6180,苗加 のか 氏名
338,7257,草田,ソウタ,6180,草田 そうた 氏名
339,7261,荷見,カミ,6180,荷見 かみ 氏名
340,7274,萬行,マンギヨウ,6180,萬行 まんぎよう 氏名
341,7281,葭葉,ヨシハ,6180,葭葉 よしは 氏名
342,7287,蓮水,ハスミズ,6180,蓮水 はすみず 氏名
343,7316,藤近,トウチカ,6180,藤近 とうちか 氏名
344,7346,角池,ツノイケ,6180,角池 つのいけ 氏名
345,7347,角道,カクド,6180,角道 かくど 氏名
346,7353,諏訪原,スワバラ,6180,諏訪原 すわばら 氏名
347,7356,諸澤,モロザワ,6180,諸澤 もろざわ 氏名
348,7361,谷保,ヤホ,6180,谷保 やほ 氏名
349,7362,谷出,ダニイデ,6180,谷出 だにいで 氏名
350,7382,贄田,ニエタ,6180,贄田 にえた 氏名
351,7383,赤,アカ,6180,赤 あか 氏名
352,7398,越雲,コシクモ,6180,越雲 こしくも 氏名
353,7402,路,ミチノ,6180,路 みちの 氏名
354,7419,遊井,アソイ,6180,遊井 あそい 氏名
355,7420,道川,ドウノカワ,6180,道川 どうのかわ 氏名
356,7422,道永,ドウエイ,6180,道永 どうえい 氏名
357,7428,都,ミヤコノ,6180,都 みやこの 氏名
358,7449,野火止,ノビドメ,6180,野火止 のびどめ 氏名
359,7452,野邊,ノナベ,6180,野邊 のなべ 氏名
360,7477,鐘江,カネエ,6180,鐘江 かねえ 氏名
361,7492,門山,モンザン,6180,門山 もんざん 氏名
362,7524,雨堤,アマヅツミ,6180,雨堤 あまづつみ 氏名
363,7571,馬養,マカイ,6180,馬養 まかい 氏名
364,7610,鶴渕,ツルフチ,6180,鶴渕 つるふち 氏名
365,7620,黒谷,クロダニ,6180,黒谷 くろだに 氏名
